ID,Power_Distance,User_Role,Model_Role,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
159,High,بہو,ساس,گھریلو کام مکمل کرنے کے بعد آپ اپنی ساس سے آرام کرنے کی اجازت مانگ رہی ہیں۔,امی جان، اگر آپ کو کوئی اور کام نہیں تو میں تھوڑی دیر آرام کر لوں؟,ہاں بیٹا، ضرور، تم نے کافی کام کر لیا ہے اب کوئی کام نہیں، تم جا سکتی ہو۔,4,4,4,4,0,0,میں کچھ کام چاہتا ہوں، لیکن اگر آپ نہیں کرتیں تو میری ک,0,0,0,0,3,2,بیٹا، تم نے بہت محنت کی ہے۔ آرام کر لو، لیکن یاد رکھو کہ شام کے کھانے کی تیاری بھی کرنی ہے۔,2,2,2,1,0,0,"""کیا ہوا، بیٹی! ابھی تو گھر کا کچھ کام باقی ہے، پھر تو تمہ",2,2,2,1,1,0,"""تمہاری ماں کو پورا خیال رکھنا چاہئے۔ تمہیں گھر کا کام کرنا",0,0,0,0,3,2
160,Medium,جونیئر,سینئر,آپ دفتر میں ایک ضروری کام کے سلسلے میں سینئر سے ہدایت حاصل کرنا چاہتے ہیں۔,سر، کیا میں یہ فائل لے آؤں؟,فی الحال نہیں، میں آپ کو بتا دوں گا کب لانی ہے۔,3,4,4,4,0,0,"""جی ہاں، اسے جلدی لاؤ اور مجھے بتاؤ جب آپ واپس آتے ہی",1,1,1,1,0,0,"""جی ہاں، براہ کرم وہ فائل لے آئیں، اور اگر کوئی سوال ہو تو بلا جھجھک پوچھیں۔""",4,4,4,4,0,0,بلکہ میری جانب سے کام شروع کرنے کے لیے میں آپ کو کچھ توجہ زدہ کاررو,1,1,1,0,3,0,"""جی، لیکن پہلے اس کی رپورٹ تیار کر کے آنا، اور مجھے دکھا کر آنا ک",3,3,3,3,0,0
161,Low,دوست,دوست,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,4,4,4,4,0,0,"""جی، ٹھیک ہے، کیا ہوا؟""",1,1,1,1,0,0,"""ہاں، لے لو یار، کوئی بات نہیں!""",4,4,4,4,0,0,"""جی ہاں، یقیناً! بس مجھے بتاؤ کہ تم نے اسے کیوں خریدن�",1,1,1,0,1,0,میری طرف سے بھی کچھ مانگ نہیں، آپ نے فیصلہ سنا رہا ہے تو می,0,0,0,0,1,0
162,High,بیٹا,والد,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,ابو، پلیز، ایک بار جانے دیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,4,3,4,4,0,0,"""نہیں بیٹا، ابھی نہیں جاسکتا۔ تمہاری مائی کا وہاں",1,1,1,0,1,0,"""تم نے پہلے بھی مجھ سے یہ درخواست کی تھی اور میں نے تمہاری درخواست",1,1,1,0,1,0,بیٹا، میں نے پہلے ہی کہہ دیا ہے کہ تمہیں باہر جانے کی اجازت نہیں ہے۔ تمہیں میری بات کا احترام کرنا چاہیے۔,4,3,4,4,0,0,بیٹا، آپ کی نیکات سمجھائیں گے لیکن اب تک آپ کی عمر کے واقع,0,0,0,0,3,0
163,High,طالب علم,استاد,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,4,4,4,4,0,0,"""نہیں، طالب علم، کلاس کے دوران کسی بھی رخصتی درخواست کو مسترد کر دیا گیا ہے.""",0,0,0,0,2,0,جی بالکل، آپ جا سکتے ہیں۔ لیکن براہ کرم اپنے کام کو مکمل کریں اور کلاس کی اہمیت کو نہ بھولیں۔,3,3,3,3,0,0,دستے سے بچنے کی اجازت دینا چاہئے، لیکن کہاں جائیں گے؟,0,0,0,0,3,1,"""کیا تمہارا یہ کام بہت ضروری ہے؟ کلاس کا دورانیہ ختم ہوتے",2,1,1,1,1,0
164,Low,کزن,کزن,آپ اپنے کزن سے ساتھ جانے کی اجازت دوستانہ انداز میں مانگ رہے ہیں۔,یار، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلوں؟,ارے، کوئی مسئلہ نہیں، چلو ساتھ چلتے ہیں۔,4,4,4,4,0,0,"""کیوں نہیں! تمہیں ساتھ لے کر چلنے میں تو بہت مزہ آئے گا۔""",4,4,4,4,0,0,میں بھی یار، صرف مطمئناً کہاں جائیں گے تلکر آں گا۔,0,0,0,0,1,0,"""بالکل! یہ ایک اچھا خیال ہے.""'''",2,2,2,2,0,0,"""جی بھائی، مجھے یقین ہے کہ آپ کو ضرورت ہے، آج رات ساتھ جا�",1,1,1,1,0,1
165,High,نوجوان,بزرگ رشتہ دار,آپ گھر سے باہر جانے سے پہلے اپنے بزرگ رشتہ دار سے اجازت طلب کررہے ہیں۔,کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ابھی نہیں، پہلے اپنا کام مکمل کرو، پھر جا سکتے ہو۔,4,3,4,4,0,0,"""تمہاری عمر ابھی بہت کم ہے، تمہیں ابھی تک اس طرح کی سرگرمیوں می",2,2,2,1,1,0,بیٹا، تمہیں باہر جانے کی اجازت تو ہے، مگر پہلے یہ بتاؤ کہ کہاں جا رہے ہو اور کب واپس آؤ گے۔ اپنی حفاظت کا خیال رکھنا۔,3,3,3,2,0,0,میری تیاری کریں، آپ کی ضرورت کیسے ہے؟,0,0,0,0,3,1,"""ابھی تو بچے ہو، تھوڑی دیر کے لیے گھر پر رہو، فائد�",2,2,2,2,1,0
166,Low,دوست,دوست,آپ کا دوست آپ کی کامیابی پر تعریف اور حوصلہ افزائی کر رہا ہے۔,یار، تم نے کمال کام کیا ہے۔,شکریہ یار، بس تمہاری دعاؤں کا نتیجہ ہے، کوشش جاری ہے۔,4,4,4,4,0,0,"""شکریہ یار! تمہاری حمایت ہمیشہ میرے لیے اہم رہی ہے۔""",4,4,4,4,0,0,"""جی، میں نے تو محنت کی ہے، لیکن یہاں تک کہ اب بھی مجھے ل",1,1,1,1,0,0,"""تمہاری کوشش کو دیکھ کر مجھے فخر محسوس ہوتا ہے۔ تمہارا ی�",0,0,0,0,3,2,تیری کامیابی میرے لئے بہت خوشی آتی ہے۔,0,0,0,0,3,2
167,Low,دوست,دوست,آپ کا دوست ہلکے پھلکے انداز میں آپ کی تعریف کر رہا ہے۔,یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔,ارے چھوڑ یار، اتنی بھی تعریف نہ کرو۔,4,4,4,4,0,0,"""یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔""
'''
### English
You are role",0,0,0,0,4,2,"""شکریہ یار! تمہاری تعریف تو ہمیشہ دل کو خوش کر دیتی ہے۔""",2,2,2,2,0,0,یار، میری زندگی میں انتہائی ذہنیت نہیں چاہئیں۔ صرف لوگو,0,0,0,0,3,0,"""ہاں، مجھے تو یقین ہے کہ تم بہت چالاک ہو! میرے",1,1,1,1,1,1
168,Medium,استاد,طالب علم,استاد کلاس میں آپ کی کارکردگی کو سراہ رہے ہیں۔,تمہاری پریزنٹیشن بہت اچھی تھی۔,بہت شکریہ سر، ابھی بھی بہت کچھ سیکھنا باقی ہے۔,4,4,4,4,0,0,شکر ہوگا، اس کے لئے مجھے خوشی ہوئی کہ آپ نے میرے کام,2,2,2,1,0,0,شکریہ، استاد جی! آپ کی رہنمائی نے مجھے بہت مدد دی۔,3,3,3,3,0,0,"""شکر گزاری کرتے ہوئے، استاد صاحب!"" (Answer)
'''
Answer: ""شکر گزاری کرتے ہوئ",1,1,1,1,1,0,شکریہ، استاد کیا کرتا ہے کہ میں نے کافی زیادہ کام کیا ہے۔,1,1,1,1,1,0
169,High,والد,بیٹا,والد آپ کی محنت اور ذمہ داری کی تعریف کر رہے ہیں۔,آج تم نے بہت اچھا کام کیا ہے۔,بہت شکریہ ابو، آپ کی دعاوں کا نتیجہ ہے۔,4,4,4,4,0,0,شکریہ، ابو۔ آپ کی دعاؤں اور رہنمائی کی بدولت ہی میں یہ سب کر سکا ہوں۔,3,3,3,3,0,0,اب میری فریکنٹ سکول کرنا چاہئے گا۔,0,0,0,0,3,2,"""جی، والد جان، مجھے خوشی ہوئی کہ میں نے اپنے فرض کو پورا کیا۔ آپ کی",2,2,2,2,0,0,"""شکر ہے، میرے والد!"" (Answer in Urdu)
'''
Answer: شکر ہے، میرے والد! (Answer in",2,2,2,2,1,0
170,High,والدہ,بیٹی,والدہ آپ کی کھانا پکانے کی تعریف کر رہی ہیں۔,آج تو کھانے کا ذائقہ ہی الگ تھا۔,شکریہ امی، آپ کو پسند آیا تو میری محنت وصول ہو گئی۔,4,4,4,4,0,0,"""شکریہ امی، آپ کی دعاؤں کا اثر ہے۔""",2,2,2,2,0,0,"""جی، مجھے خوشی ہوئی کہ آپ کو پسند آیا۔ میں نے خاص طور پر اس میں دھیمی",3,3,3,3,0,0,"""شکر ہے، میں نے بہت محنت کی تھی۔"" (Answer)
'''
The speaker is playing the role of a",2,2,2,1,0,0,میری مادر، آج کی کھانے کا ذائقہ واقعاً بہت خوبصورت تھا۔,1,1,1,0,1,2
171,Low,کزن,کزن,کزن مذاق اور محبت بھرے انداز میں تعریف کر رہا ہے۔,آج تو بڑے اسٹائل میں لگ رہے ہو۔,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,4,4,4,4,0,0,"""شکریہ یار! تم بھی تو ہمیشہ کی طرح بہت کمال لگ رہے ہو، بس تمہاری مسکراہٹ ہی سب کچھ ہے!""",3,3,3,3,0,0,"""ہاں، مجھے لگی ہے کہ آج میرا چہرہ کچھ اچھا ل",1,1,1,1,1,0,"""آپ کی شادی کی تقریب میں تم نے اتنی خوبصورتی سے خود کو پیش کیا، یہ میری زندگی کا سب س",0,0,0,0,3,1,میری پانی کی شکل میں محبت کا نشے دے رہی ہوں۔,0,0,0,0,1,0
172,Low,دوست,دوست,آپ کا دوست آپ کی کسی کامیابی پر مبالغہ آمیز تعریف کر رہا ہے۔,یار، تم نے تو کمال کر دیا۔,پتا ہے یار، میں نے کافی محنت کی تھی۔,4,4,4,4,0,0,تیری کامیابی سے بہت خوشی اور فخر ہے۔,0,0,0,0,3,2,"""تمہاری یہ کامیابی واقعی قابل تحسین ہے۔""
'''
### English
You are role-playing the specified speaker. Generate a natural English response",0,0,0,0,4,0,"""شکریہ یار، تمہاری حمایت کا بڑا ہاتھ ہے اس میں!""",3,3,3,2,0,0,"""ہاں، مجھے بھی لگتا تھا کہ میں یہ کر سکتا ہوں،",3,3,3,2,1,0
173,High,سینئر,جونیئر,سینئر ایک دفتری رپورٹ کا جائزہ لینے کے بعد آپ کی کارکردگی کی تعریف کر رہا ہے۔,یہ رپورٹ تم نے کافی اچھی تیار کی ہے۔,شکریہ، خوشی ہے کہ رپورٹ آپ کی توقعات پر پوری اتری۔,4,4,4,4,0,0,"""شکریہ، میں نے اپنی بہترین صلاحیتوں کو استعمال کیا.""
'''",2,2,2,1,1,0,شکریہ، سر۔ آپ کی رہنمائی کا بہت شکریہ، اس نے مجھے بہتر کرنے میں مدد کی۔,4,4,4,4,0,0,میری کوشش زیادہ تر مطلوبہ نہیں تھی، لیکن بابت کرنا چاہتا ہ,1,1,1,0,3,0,آپ کی تعاون سے بہت خوش ہوں، میں نے اپنی صلاحیتوں کو استعمال کرن�,2,2,2,1,1,0
174,High,بزرگ رشتہ دار,نوجوان,ایک خاندانی گفتگو میں بزرگ رشتہ دار نوجوان کی تعریف کر رہا ہے۔,تم تو کافی سمجھدار ہو گئے ہو۔,بہت شکریہ، لیکن ابھی مجھ سے بھی غلطیاں ہو جاتی ہیں۔,4,4,4,4,0,0,میری کل شادی کی طاقت کو محسوس کرتا ہوں، لیکن بھی اچھے کام کرت,0,0,0,0,3,0,"""شکریہ، آپ سے بہت سی اچھی چیزیں سیکھنے کو ملا ہے۔""
'''",4,4,4,4,0,0,"""جی، آپ کی دعوت پر شکر ہے، مجھے بہت خوشی ہوئی کہ آپ میرے کام",0,0,0,0,1,1,"""آپ کی دعاؤں کا اثر ہے، چچا۔ آپ کی رہنمائی ہمیشہ میرے لیے مشعل راہ رہی ہے۔""",3,3,3,3,0,0
175,Low,دوست,دوست,دوست مذاق اور تعریف کے ملے جلے انداز میں بات کر رہا ہے۔,یار، آج تو بڑے اسٹائلش لگ رہے ہو۔,ہاہا، زیادہ مکھن نہ لگاؤ۔,4,4,4,4,0,0,یار، میری کمیں سے کچھ نہیں، تم نے وہی بڑائی کی جس کے لیے تم,0,0,0,0,3,0,"""شکریہ یار! تم بھی تو ہمیشہ کی طرح کمال کے لگ رہے ہو، بس تمہاری اسٹائلنگ کا راز کیا ہے؟""",3,3,3,3,0,0,"""تمہاری یہ پریزنٹیشن بھی بہت اچھی تھی! تم نے مجھے حیران کر",0,0,0,0,3,3,"""جی، مجھے تو لگتا ہے کہ میں نے اپنی زندگی کی سب سے بڑی چالاکی",1,1,1,1,1,0
176,Medium,استاد,طالب علم,کلاس کے دوران استاد آپ کے جواب کی تعریف کر رہے ہیں۔,تم نے آج بہت اچھا جواب دیا۔,شکریہ سر، ابھی بہت کچھ سیکھنا باقی ہے۔,4,4,4,4,0,0,شکریہ، استاد جی! آپ کی رہنمائی کا بہت اثر ہوا ہے۔,2,2,2,2,0,0,شکر ہوگا، میں نے اپنی کوشش کی ہے، لیکن ابھی کافی کام کاج ہ,2,2,2,1,0,0,"""شکر ہے، میں نے اس پر وقت دیا تھا."" (Answer)
'''
Answer: ""شکر ہے، می",2,2,2,1,0,0,شاید میں کچھ بہتر کرتا چاہتا تھا، لیکن میری تلاشوں میں س,1,1,1,1,1,0
177,Low,دوست,دوست,دوست آپ کی تعریف کر رہا ہے لیکن آپ تعریف کو قبول کرنے کے بجائے رد کر رہے ہیں۔,یار، تم تو بہت ذہین ہو۔,نہیں یار، تم بس بلاوجہ میری تعریف کرتے رہتے ہو۔,4,4,4,4,0,0,"""ارے، نہیں نہیں، میں تو صرف اپنی غلطیاں دیکھ کر سیکھتا �",1,1,1,1,0,0,میری تعریف نہیں سلیکٹ کرتے ہیں، میں مجھے چاہتا ہوں ک,0,0,0,0,3,0,نہیں یار، تم زیادہ اچھے ہو، میں تو بس کوشش کرتا ہوں۔,3,3,3,2,0,0,"""تم نے مجھے پریشان کیوں کیا؟ میں نے تمہاری تعریف قبول کر لی ہے�",1,1,1,1,1,0
178,High,والد,بیٹا,والد آپ کی کامیابی کو سراہتے ہوئے اس سے مستقبل میں بھی اچھی کارکردگی کی توقع کر رہے ہیں۔,اچھے نمبر آئے ہیں، اب یہی معیار برقرار رکھنا۔,جی ابو، میں پوری کوشش کروں گا۔,4,4,4,4,0,0,"""جی ابو، میں پوری کوشش کروں گا کہ آپ کی توقعات پر پورا اتروں۔""",4,4,4,4,0,0,"""جی، والد جان، مجھے خوشی ہوئی کہ آپ میرے کارکردگی پر خوش ہیں۔ می�",3,3,3,3,0,0,میری کامیابی کو سراہت کرتے ہوئے میں بھی مستقبل میں اچھی کارک,0,0,0,0,3,2,"""جی ہاں، مجھے امید ہے کہ میں اپنے والدین پر فخر کرنے والا",1,1,1,0,0,2
179,Low,کزن,کزن,ایک خاندانی تقریب کے بعد کزن آپ کی تعریف کر رہا ہے۔,یار، آج تو تم محفل کی جان بنے ہوئے تھے۔,چھوڑو یار، ایسی کوئی خاص بات نہیں تھی۔,4,3,4,4,0,0,"""تم نے بہت اچھا کام کیا۔""
'''
### 2.0
'''
Answer: ""یار، آج تو تم محفل کی",0,0,0,0,4,2,"""نہیں نہیں، یار، مجھے تو صرف اپنی بہن کی خوشی میں ہی شرکت",2,2,2,2,0,0,"""شکریہ یار! تمہاری تعریف سن کر بہت خوشی ہوئی۔ تم بھی تو ہمیشہ سب کی توجہ حاصل کر لیتے ہو!""",2,2,2,2,0,0,میری مادر نے مجھے بیٹا کے طور پر قدرت دلائی۔,1,1,1,0,3,1
180,Medium,ساتھی,ساتھی,ایک ساتھی میٹنگ کے بعد آپ کی پریزنٹیشن کی تعریف کر رہا ہے، لیکن آپ اس تعریف کو پوری طرح قبول نہیں کر رہے۔,آج کی پریزنٹیشن کافی متاثر کن تھی۔,شاید آپ ضرورت سے زیادہ تعریف کر رہے ہیں، ابھی کافی خامیاں باقی ہیں۔,3,4,4,4,0,0,"""شکر ہوے، مجھے یقین ہے کہ آپ نے بہت کوشش کی ہ",1,1,1,0,0,0,میری پریazenشن کو بہت خوبصورت بنانے کی کوشش کی گئی تھی۔,1,1,1,0,1,0,"""شکریہ! لیکن میں سمجھتا ہوں کہ کچھ پہلوؤں پر مزید کام کرنے کی ضرورت ہے۔""",4,4,4,4,0,0,"""مجھے یقین نہیں آ رہا کہ آپ مجھے اتنی تعریف کیسے کر سکتے",2,2,2,1,1,0
181,Medium,استاد,طالب علم,استاد آپ کی اسائنمنٹ دیر سے جمع ہونے کی نشاندہی کر رہے ہیں۔,تم نے اسائنمنٹ وقت پر جمع نہیں کرائی۔,معذرت سر، مجھ سے تاخیر ہو گئی، آئندہ وقت پر جمع کرانے کی پوری کوشش کروں گا۔,4,4,4,4,0,0,اسٹیڈسنج، مجھے معاف فرما دیجئیے، میں بہت جلد اسائنمنٹ لکھ,1,1,1,0,3,2,"""سر، مجھے معاف کریں، کچھ ذاتی مسائل کی وجہ سے میں وقت پر نہیں کر سکا۔ میں کوشش کروں گا کہ آئندہ ایسا نہ ہو۔""",4,4,4,4,0,0,"""میں معذرت چاہتا ہوں، استاد۔ میری والدہ بیمار تھی اور میں ان کی مدد",3,3,3,3,0,0,متأسف ہوں، میں نے کچھ خطا کر لیا ہے۔ آسانے سے میں نے اسائن,0,0,0,0,1,1
