ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,,,,,,,"""جی، ٹھیک ہے، میں بہت ٹھیک ہوں۔""",,,,,,,"""ہاں، لیکن مجھے پہلے بتانا چاہیے تھا، پھر بھی ٹھیک ہے۔""",,,,,,,"""جی، مجھے بہت دیر ہو سکتی تھی۔ آپ کا بہت شکریہ۔""",,,,,,,"""ٹھیک ہے یار، میں منتظر ہوں۔""",,,,,,
162,بیٹا,والد,High,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,ابو، پلیز، ایک بار جانے دیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,,,,,,,"""والد صاحب، آپ کی بات سمجھ لی۔ لیکن مجھے یہاں ہی ایک اہم کام ہ",,,,,,,"""بیٹا، مجھے افسوس ہے، لیکن ابھی تو بہت کام باقی ہے۔""",,,,,,,"""بیٹا، میں نے پہلے ہی کہا ہے کہ تمہیں باہر جانے کی اجازت نہیں ہے۔""",,,,,,,"""بیٹا، میں تیری امنت کو میں نے دی ہے، لیکن ابھی اس وقت ن",,,,,,
163,طالب علم,استاد,High,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,,,,,,,"""طالب علم، میں سمجھتا ہوں کہ آپ کو ضروری کام کے لیے جلدی چاہی�",,,,,,,"""جی سر، اگر آپ کی اجازت ہو تو میں جلدی جا سکتا ہوں۔""",,,,,,,"""ٹھیک ہے، لیکن کل کلاس کے دورے کے بعد جا سکیں گے۔""",,,,,,,"""جی، اگر آپ نے اپنا کام مکمل کر لیا ہے تو ضرور چلو جائیں، لیکن کلاس کے اخت",,,,,,
164,کزن,کزن,Low,آپ اپنے کزن سے ساتھ جانے کی اجازت دوستانہ انداز میں مانگ رہے ہیں۔,یار، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلوں؟,ارے، کوئی مسئلہ نہیں، چلو ساتھ چلتے ہیں۔,,,,,,,"""بالکل، تمہیں ساتھ لے کر چلنے میں خوشی ہوگی!""",,,,,,,"""ٹھیک ہے کزن، میں بھی ساتھ چلتا ہوں، اگر مسئلہ نہ ہو",,,,,,,"""جی کزن، یہاں تکلیف نہیں ہے، بس کچھ وقت گزرنے کے لی",,,,,,,"""جی کزن، مجھے بھی یہی لگتا ہے کہ تم ساتھ چلو، لیکن ابھی ک",,,,,,
165,نوجوان,بزرگ رشتہ دار,High,آپ گھر سے باہر جانے سے پہلے اپنے بزرگ رشتہ دار سے اجازت طلب کررہے ہیں۔,کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ابھی نہیں، پہلے اپنا کام مکمل کرو، پھر جا سکتے ہو۔,,,,,,,"""نوجوان، میں نے دیکھا کہ تم نے اپنے کام مکمل کر لیے ہیں،",,,,,,,"""بیٹا، ہاں جا سکتے ہو، لیکن جلدی واپس آنا۔""",,,,,,,"""ٹھیک ہے بیٹا، لیکن اس وقت کچھ کام باقی ہے، مگر اگر آپ",,,,,,,"""جی بے، مجھے کچھ کام ہیں، آپ ضرور جاسکتے ہیں، لیکن کم از",,,,,,
166,دوست,دوست,Low,آپ کا دوست آپ کی کامیابی پر تعریف اور حوصلہ افزائی کر رہا ہے۔,یار، تم نے کمال کام کیا ہے۔,شکریہ یار، بس تمہاری دعاؤں کا نتیجہ ہے، کوشش جاری ہے۔,,,,,,,"""شکریہ دوست، تمہاری حمایت ہمیشہ میرے لیے حوصلہ افزائی کا باعث بنتی ہے!""",,,,,,,"""شکر ہے اللہ کے، یہ کامیابی میں اللہ کا فضل تھا، اور آپ کی حو",,,,,,,"""شکریہ، یہ آپ کی حمایت کے بغیر ممکن نہیں تھا۔""",,,,,,,"""جی چاہے، مگر اس کے لیے آپ کی تعاون کا بہت شکریہ۔""",,,,,,
167,دوست,دوست,Low,آپ کا دوست ہلکے پھلکے انداز میں آپ کی تعریف کر رہا ہے۔,یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔,ارے چھوڑ یار، اتنی بھی تعریف نہ کرو۔,,,,,,,"""شکریہ، لیکن مجھے لگتا ہے کہ ابھی تو میں بہت کم سمارٹ لگ",,,,,,,"""شکریہ یار، تمہاری تعریف ہمیشہ خوشی دیتی ہے!""",,,,,,,"""ہاں، شکریہ! آپ کی تعریف کا بہت شکریہ، لیکن میں بھی",,,,,,,"""ہاہا، یار، تم بھی بڑے ہی چالاک لگ رہے ہو!""",,,,,,
168,استاد,طالب علم,Medium,استاد کلاس میں آپ کی کارکردگی کو سراہ رہے ہیں۔,تمہاری پریزنٹیشن بہت اچھی تھی۔,بہت شکریہ سر، ابھی بھی بہت کچھ سیکھنا باقی ہے۔,,,,,,,"""جی سر، آپ کی تعاون کا بہت شکریہ، میں نے بہت کوشش کی تھی کہ ی",,,,,,,"""شکریہ سر، آپ کی رہنمائی نے میری مدد کی۔""",,,,,,,"""استاد صاحب، بہت شکریہ، آپ کی رہنمائی کا بہت شکریہ۔""",,,,,,,"""الحمدللہ، سر، اما آپ کی کمپیوٹر کارکردگی کو بھی بہت اچھا",,,,,,
169,والد,بیٹا,High,والد آپ کی محنت اور ذمہ داری کی تعریف کر رہے ہیں۔,آج تم نے بہت اچھا کام کیا ہے۔,بہت شکریہ ابو، آپ کی دعاوں کا نتیجہ ہے۔,,,,,,,"""شکریہ ابو، آپ کی تعریف میرے لیے بہت معنی رکھتی ہے۔""",,,,,,,"""والد جان، میں تماشا جاتا تھا، لیکن آپ کی محنت کو نہیں جانتا تھ",,,,,,,"""والد جان، آپ کی تعریف کا بہت شکریہ۔ میں نے اپنی صلاحیتوں کو استعمال کرک�",,,,,,,"""والد جان، بہت شکریہ، لیکن ابھی بہت کام باقی ہے، میں خود اسے مک",,,,,,
170,والدہ,بیٹی,High,والدہ آپ کی کھانا پکانے کی تعریف کر رہی ہیں۔,آج تو کھانے کا ذائقہ ہی الگ تھا۔,شکریہ امی، آپ کو پسند آیا تو میری محنت وصول ہو گئی۔,,,,,,,"""شکریہ ماں، آپ کی دعاؤں کا اثر ہے، میں ہمیشہ کوشش کرتی ہوں کہ آپ کو پسند آئے۔""",,,,,,,"""والدہ جان، یہ کھانا آپ کی محبت کا اثر ہے، نہ کہ میرا کوئی خاص ک",,,,,,,"""والدہ جان، بہت شکریہ، لیکن آپ کی دعوت کا بہت شکریہ۔""

---",,,,,,,"""والدین، اس بار میں کھانے کا ذائقہ پچھلے کی مثقال ہے۔ شکریہ",,,,,,
171,کزن,کزن,Low,کزن مذاق اور محبت بھرے انداز میں تعریف کر رہا ہے۔,آج تو بڑے اسٹائل میں لگ رہے ہو۔,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,,,,,,,"""شکریہ یار، تمہاری تعریف ہمیشہ دل کو خوش کر دیتی ہے!""",,,,,,,"""ہاہا، بڑے اسٹائل میں تو میں ہر روز لگتا ہوں!""",,,,,,,"""جی کزن، آپ کی بہت تعریف، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود",,,,,,,"""کزن جان، میں اس کے لیے بہت شکریہ، لیکن میں اسے کتنی اس",,,,,,
172,دوست,دوست,Low,آپ کا دوست آپ کی کسی کامیابی پر مبالغہ آمیز تعریف کر رہا ہے۔,یار، تم نے تو کمال کر دیا۔,پتا ہے یار، میں نے کافی محنت کی تھی۔,,,,,,,"""جی چاہیے، لیکن ایک دوسری کامیابی بھی آئی گی۔""",,,,,,,"""شکریہ، لیکن واقعی تم نے بہت اچھا کام کیا ہے۔""",,,,,,,"""شکریہ دوست، مگر یہ سب میری محنت کا نتیجہ ہے، تمہاری حمایت بھی بہت اہم رہی ہے۔""",,,,,,,"""ہاہا، بہت بڑا احسان ہے، آپ کی بہت مداحتی ہے۔",,,,,,
173,سینئر,جونیئر,High,سینئر ایک دفتری رپورٹ کا جائزہ لینے کے بعد آپ کی کارکردگی کی تعریف کر رہا ہے۔,یہ رپورٹ تم نے کافی اچھی تیار کی ہے۔,شکریہ، خوشی ہے کہ رپورٹ آپ کی توقعات پر پوری اتری۔,,,,,,,"""سر، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں خود اس",,,,,,,"""شکریہ سر، آپ کی تعریف میرے لیے بہت معنی رکھتی ہے۔""",,,,,,,"""جیسے ہی سر، میں بہت سخت کام کر لیا ہے۔ شکریہ کرتا ہ",,,,,,,"""شکر ہوگا، سر، آپ کی تعریف کا بہت شکریہ۔""",,,,,,
174,بزرگ رشتہ دار,نوجوان,High,ایک خاندانی گفتگو میں بزرگ رشتہ دار نوجوان کی تعریف کر رہا ہے۔,تم تو کافی سمجھدار ہو گئے ہو۔,بہت شکریہ، لیکن ابھی مجھ سے بھی غلطیاں ہو جاتی ہیں۔,,,,,,,"""بزرگ رشتہ دار، میں کافی سعی کر رہا ہوں، شکریہ کہ تم مجھے",,,,,,,"""شکریہ، بزرگ رشتہ دار، آپ کی تعریف کا بہت شکریہ۔""",,,,,,,"""شکر ہوے، بزرگ رشتہ دار جان، آپ کی تعریف کا بہت شکریہ۔""",,,,,,,"""شکریہ، آپ کی دعاؤں کا اثر ہے۔""",,,,,,
175,دوست,دوست,Low,دوست مذاق اور تعریف کے ملے جلے انداز میں بات کر رہا ہے۔,یار، آج تو بڑے اسٹائلش لگ رہے ہو۔,ہاہا، زیادہ مکھن نہ لگاؤ۔,,,,,,,"""ٹھیک ہے، شکریہ! آپ کی تعریف کا بہت شکریہ، مگر میں",,,,,,,"""شکریہ یار، تمہاری تعریف ہمیشہ خوشی دیتی ہے، مگر اسٹائل تو تمہارا ہی ہے!""",,,,,,,"""جی، میں نے آج نئے کپڑے پہنے ہیں، کیا دیکھو",,,,,,,"""ہاہا، یار، تم بھی کیسے ہو، مجھے تو لگ رہا ہے",,,,,,
176,استاد,طالب علم,Medium,کلاس کے دوران استاد آپ کے جواب کی تعریف کر رہے ہیں۔,تم نے آج بہت اچھا جواب دیا۔,شکریہ سر، ابھی بہت کچھ سیکھنا باقی ہے۔,,,,,,,"""شکریہ سر، آپ کی رہنمائی ہمیشہ مددگار ثابت ہوتی ہے۔""",,,,,,,"""جی سر، آپ کی تعلیمات کے مطابق ہی کوشش کی ہے۔""",,,,,,,"""استاد صاحب، آپ کی بہت مہربانی، لیکن ابھی اتنا کام باقی نہیں ہے۔",,,,,,,"""جی سر، الحمدللہ آپ کی رہنمائی سے میں اچھا جواب دیا۔""",,,,,,
177,دوست,دوست,Low,دوست آپ کی تعریف کر رہا ہے لیکن آپ تعریف کو قبول کرنے کے بجائے رد کر رہے ہیں۔,یار، تم تو بہت ذہین ہو۔,نہیں یار، تم بس بلاوجہ میری تعریف کرتے رہتے ہو۔,,,,,,,"""نہیں نہیں، یہ تو بس معمولی بات ہے، کوئی خاص بات نہیں",,,,,,,"""یار، شکریہ لیکن میں تیزی سے نہیں ہوں۔""",,,,,,,"""نہیں یار، میں تو بس کوشش کر رہا ہوں، تمہاری مدد کا بڑا ہاتھ ہے۔""",,,,,,,"""شکریہ، لیکن میں نے ابھی بھی بہت سی چیزیں سیکھی ہیں، اب",,,,,,
178,والد,بیٹا,High,والد آپ کی کامیابی کو سراہتے ہوئے اس سے مستقبل میں بھی اچھی کارکردگی کی توقع کر رہے ہیں۔,اچھے نمبر آئے ہیں، اب یہی معیار برقرار رکھنا۔,جی ابو، میں پوری کوشش کروں گا۔,,,,,,,"""جی ابو، میں پوری کوشش کروں گا کہ آئندہ بھی اچھی کارکردگی دکھاؤں۔""",,,,,,,"""جی والد جان، آپ کی توقعوں پر فخر ہوں گا۔ میں بہترین کوششوں کے",,,,,,,"""والد جان، میں اپنا کام بہت زیادہ کامیابی سے کر رہا ہوں، لی",,,,,,,"""والد جان، بہت شکریہ، مگر مستقبل میں بھی اچھی کارکردگی کا ارادہ ہ",,,,,,
179,کزن,کزن,Low,ایک خاندانی تقریب کے بعد کزن آپ کی تعریف کر رہا ہے۔,یار، آج تو تم محفل کی جان بنے ہوئے تھے۔,چھوڑو یار، ایسی کوئی خاص بات نہیں تھی۔,,,,,,,"""جی کزن، آپ کی بہت تعریف، لیکن یہ سب خاندان کے ہر فرد کا کردار تھا۔""",,,,,,,"""شکر ہوے کزن، آپ کی تعریف کا بہت شکریہ۔""",,,,,,,"""شکریہ یار، تمہاری تعریف ہمیشہ خوشی دیتی ہے!""",,,,,,,"""کزن جان، میں تقریباً بہت خوبصورت طور پر تشریف میں آئیں گیا",,,,,,
180,ساتھی,ساتھی,Medium,ایک ساتھی میٹنگ کے بعد آپ کی پریزنٹیشن کی تعریف کر رہا ہے، لیکن آپ اس تعریف کو پوری طرح قبول نہیں کر رہے۔,آج کی پریزنٹیشن کافی متاثر کن تھی۔,شاید آپ ضرورت سے زیادہ تعریف کر رہے ہیں، ابھی کافی خامیاں باقی ہیں۔,,,,,,,"""شکر ہوگا، لیکن مجھے لگتا ہے کہ یہ کچھ مزید بہتری کی",,,,,,,"""ٹھیک ہے، مگر میری تعریف کو بہت کمیں کرنا نہیں ہے۔ م",,,,,,,"""شکریہ، مگر یہ ٹیم کی محنت کا نتیجہ ہے، میں تو بس ایک حصہ تھا۔""",,,,,,,"""شکریہ، لیکن ابھی بھی بہت سی چیزیں بہتری کے قابل ہیں۔""",,,,,,
181,استاد,طالب علم,Medium,استاد آپ کی اسائنمنٹ دیر سے جمع ہونے کی نشاندہی کر رہے ہیں۔,تم نے اسائنمنٹ وقت پر جمع نہیں کرائی۔,معذرت سر، مجھ سے تاخیر ہو گئی، آئندہ وقت پر جمع کرانے کی پوری کوشش کروں گا۔,,,,,,,"""جی سر، مجھے معاف کر دیجیے، یہ میری کوتاہی تھی، اور آئندہ میں",,,,,,,"""سر، میں معذرت خواہ ہوں، کچھ غیر متوقع حالات کی وجہ سے تاخیر ہوئی۔""",,,,,,,"""استاد صاحب، میں نے اسائنمنٹ وقت پر جمع کر لی ہے، بس ابھی اس کے کاپی کاغ",,,,,,,"""استاد جان، اسائنمنٹ کا تیاری کچھ زیادہ وقت لگا گا، آپ کی مہربان",,,,,,
182,افسر,ملازم,High,افسر آپ کی تیار کردہ رپورٹ میں موجود غلطی کی نشاندہی کر رہا ہے۔,رپورٹ میں ایک اہم غلطی رہ گئی ہے۔,معاف کیجیے گا سر، میں رپورٹ دوبارہ چیک کرکے فوری طور پر درست کر دیتا ہوں۔,,,,,,,"""جی سر، میں اس غلطی پر اپنی کوتاہی کا اعتراف کرتا ہوں، یہ رپورٹ",,,,,,,"""سر، میں اس کی جانچ کر کے فوراً درست کر دیتا ہوں۔""",,,,,,,"""ٹھیک ہے افسر، میں اس کو م Penni-correct کر دیں گا۔""",,,,,,,"""سر، اس غلطی پر میں دل سے معذرت خواہ ہوں۔ یہ میری کوتاہی",,,,,,
183,والد,بیٹا,High,والد آپ کی ایک غلطی پر ناراضی کا اظہار کر رہے ہیں۔,میں نے تمہیں پہلے ہی سمجھایا تھا۔,معذرت ابو، مجھے آپ کی بات مان لینی چاہیے تھی، آئندہ ایسا نہیں ہوگا۔,,,,,,,"""جی ابو، میں جانتا ہوں، اور مجھے اپنی غلطی کا احساس ہے۔ میں وعدہ کرتا ہوں کہ آئندہ احتیاط کروں گا۔""",,,,,,,"""والد جان، میں بہت متأسف ہوں، لیکن میں نے اس کے بارے میں ت",,,,,,,"""والد صاحب، میں نے سمجھا ہے، اور مستقبل میں ایسی غلطی دوبارہ نہ",,,,,,,"""جی والد، مجھے یاد ہے، مجھے معاف کر دیں۔""",,,,,,
