ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
161,دوست,دوست,Low,آپ کا دوست اجازت لینے کے بجائے تقریباً فیصلہ سنا رہا ہے اور صرف رسمی منظوری مانگ رہا ہے۔,یار، میں تمہارا فون لے رہا ہوں، ٹھیک ہے؟,ٹھیک ہے یار، لیکن جلد واپس کر دینا۔,,,,,,,"""جی، میں ٹھیک ہوں۔ بس آپ نے مجھے یہ بتایا، اب میں اپن",1,1,1,1,0,0,"""یار، میں نے تمہیں پہلے ہی بتایا تھا کہ مجھے اس کی ضرورت نہیں ہے۔""",3,3,3,3,0,0,"""جی، ٹھیک ہوں۔ بس مجھے یہی بتا دو کہ کیا کرنا ہے�",1,1,1,1,0,0,"""جی، میں تقریباً فیصلہ سنا رہا ہوں۔ ٹھیک ہے، میں اجاز",1,1,1,0,0,0
162,بیٹا,والد,High,آپ پہلے بھی باہر جانے کی اجازت مانگ چکے ہیں اور والد کے انکار کے باوجود دوبارہ اصرار کر رہے ہیں۔,ابو، پلیز، ایک بار جانے دیں۔,اچھا، اگر اتنا ضروری ہے تو چلے جاؤ، لیکن جلد واپس آ جانا۔,,,,,,,"""ابو، میں بہت بڑا ہوں، اور اپنے کام کے لیے زیادہ وقت بیرون ن",0,0,0,0,0,1,"""بیٹا، میں نے پہلے ہی کہا ہے کہ ابھی نہیں جا سکتے۔""",1,1,1,1,0,0,"""بیٹا، تمہارے اصرار کے باوجود میں نہیں مانوں گا۔ تمہاری",4,4,4,4,0,0,"""ابو، مجھے کچھ کام ہیں، آپ کی اجازت کے بغیر نہیں جا سکتا،",0,0,0,0,0,1
163,طالب علم,استاد,High,کلاس کے دوران آپ استاد سے وقت سے پہلے رخصت ہونے کی اجازت طلب کر رہے ہیں۔,سر، مجھے ایک ضروری کام ہے، کیا میں آج تھوڑا پہلے جا سکتا ہوں؟,لیکچر ختم ہونے میں زیادہ وقت نہیں، بہتر ہے انتظار کر لو۔,,,,,,,"""جی، اگر ضروری ہو تو آپ جا سکتے ہیں، مگر آئندہ کوشش کریں کہ",2,2,2,2,0,0,"""جی، اگر یہ واقعی ضروری ہے تو آپ جا سکتے ہیں۔""",4,4,4,4,0,0,"""جی، اگر ضروری ہے تو جا سکتے ہیں، لیکن کوشش کیجیے کہ ایسے",2,2,2,1,0,0,"""جی، اگر معاملہ واقعی ضروری ہے تو آپ جا سکتے ہیں۔ آئندہ ک",2,2,2,2,0,0
164,کزن,کزن,Low,آپ اپنے کزن سے ساتھ جانے کی اجازت دوستانہ انداز میں مانگ رہے ہیں۔,یار، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلوں؟,ارے، کوئی مسئلہ نہیں، چلو ساتھ چلتے ہیں۔,,,,,,,"""بالکل، تمہیں ساتھ لے جانے میں کوئی مسئلہ نہیں، چلو چلتے ہیں!""",3,3,3,3,0,0,"""جی، میں بھی چلوں گا۔""",1,1,1,1,0,0,"""بہت ممتن ہوں، اگر مسئلہ نہ ہو تو میں بھی ساتھ چلیں گ",1,1,1,1,0,0,"""جی، یار، تم ضرور ساتھ چلو، بس آپ کا کیا خیال ہے؟""",2,2,2,2,0,0
165,نوجوان,بزرگ رشتہ دار,High,آپ گھر سے باہر جانے سے پہلے اپنے بزرگ رشتہ دار سے اجازت طلب کررہے ہیں۔,کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ابھی نہیں، پہلے اپنا کام مکمل کرو، پھر جا سکتے ہو۔,,,,,,,"""جی، آپ چلو جائیں، بس اپنی حفاظت کا خیال رکھیں۔""",3,3,3,3,0,0,"""جی، بیٹا، مگر جلدی واپس آنا۔""",3,3,3,1,0,0,"""جی بیٹا، بس احتیاط برتنا یاد رکھو۔""",2,2,2,2,0,0,"""جی، اجازت دی گئی ہے۔ آئے دوستوں کے ساتھ جاں۔""",3,3,3,3,0,0
166,دوست,دوست,Low,آپ کا دوست آپ کی کامیابی پر تعریف اور حوصلہ افزائی کر رہا ہے۔,یار، تم نے کمال کام کیا ہے۔,شکریہ یار، بس تمہاری دعاؤں کا نتیجہ ہے، کوشش جاری ہے۔,,,,,,,"""شکر ہوے اللہ، آپ کی تعریف کا یہ موقع میرے لیے بہت اہم ہ",3,3,3,3,0,0,"""شکریہ یار، مگر تمہاری حوصلہ افزائی میرے لیے بہت اہم ہے۔",2,2,2,2,0,0,"""شکریہ دوست، تمہاری حوصلہ افزائی میرے لیے بہت معنی رکھتی ہے!""",1,1,1,1,0,0,"""شکریہ یار، تمہاری بہت مہربانی!"" (Answer in English)
""شکریہ یار، تمہاری ب",2,2,2,2,0,0
167,دوست,دوست,Low,آپ کا دوست ہلکے پھلکے انداز میں آپ کی تعریف کر رہا ہے۔,یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔,ارے چھوڑ یار، اتنی بھی تعریف نہ کرو۔,,,,,,,"""جی، میں اپनی کامیابی سے خوشی میں ہوں۔ آپ کی تعریف کو ب",2,2,2,2,0,0,"""شکریہ یار، بس اتنا کہ تمہاری تعریف کا شکریہ۔""",2,2,2,2,0,0,"""ارے یار، تمہیں کیا کہنا ہے؟ میں صرف معمولی سے کام کر رہا",1,1,1,1,0,0,"""شکریہ یار، تمہاری تعریف ہمیشہ خوشی دیتی ہے!""",1,1,1,1,0,0
168,استاد,طالب علم,Medium,استاد کلاس میں آپ کی کارکردگی کو سراہ رہے ہیں۔,تمہاری پریزنٹیشن بہت اچھی تھی۔,بہت شکریہ سر، ابھی بھی بہت کچھ سیکھنا باقی ہے۔,,,,,,,"""جی، شکریہ! آپ کی حوصلہ افزائی میرے لیے بہت اہم ہے۔""",3,3,3,3,0,0,"""شکر ہوے، آپ کی حوصلہ افزائی میرے لیے بہت اہم ہے۔",3,3,3,3,0,0,"""شکریہ سر، آپ کی تعریف میرے لیے بہت معنی رکھتی ہے۔""",3,3,3,3,0,0,"""شکریہ استاد، آپ کی حوصلہ افزائی میرے لیے بہت اہم ہے۔""",2,2,2,2,0,0
169,والد,بیٹا,High,والد آپ کی محنت اور ذمہ داری کی تعریف کر رہے ہیں۔,آج تم نے بہت اچھا کام کیا ہے۔,بہت شکریہ ابو، آپ کی دعاوں کا نتیجہ ہے۔,,,,,,,"""شکریہ والد جان، میں بھی کچھ بہت کام کر رہا ہوں۔""",3,3,3,3,0,0,"""شکریہ ابو، آپ کی تعریف میرے لیے بہت معنی رکھتی ہے۔""",3,3,3,3,0,0,"""والدجان، آپ کی تعریف سے میرا دل بھرپور ہوا ہے۔""",3,3,3,3,0,0,"""والد جان، آپ کی تعریف میرے لیے بہت اہم ہے۔""",2,2,2,2,0,0
170,والدہ,بیٹی,High,والدہ آپ کی کھانا پکانے کی تعریف کر رہی ہیں۔,آج تو کھانے کا ذائقہ ہی الگ تھا۔,شکریہ امی، آپ کو پسند آیا تو میری محنت وصول ہو گئی۔,,,,,,,"""شکریہ امی، آپ کی پسندیدگی میرے لیے بہت اہم ہے!""",3,3,3,3,0,0,"""جی امی، آپ کی بہت مہربانی، کھانا بنانے میں مجھے بہت محنت کرنی پ",2,2,2,2,0,0,"""والدین، مونیخ، آج کھانے کا ذائقہ بہت م velvet ka!""",2,2,2,2,0,0,"""والدہ جان، آپ کی بہت تعریف، مگر میں نے صرف ایک معمولی کھانا پکا کر ہی ی�",1,1,1,1,0,1
171,کزن,کزن,Low,کزن مذاق اور محبت بھرے انداز میں تعریف کر رہا ہے۔,آج تو بڑے اسٹائل میں لگ رہے ہو۔,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,,,,,,,"""شکریہ یار، تمہاری تعریف ہمیشہ خوشی دیتی ہے!""",2,2,2,2,0,0,"""جی، یہاں تو ہر روز بڑے اسٹائل میں لگ رہے ہیں�",2,2,2,2,0,0,"""جی، میں اسٹائل کر رہا ہوں۔ مذاق اور محبت سے بھری وضاحتی می",2,2,2,1,0,0,"""جی، کیا کہا، مجھے بھی اچھا لگ رہا ہے۔""",2,2,2,2,0,0
172,دوست,دوست,Low,آپ کا دوست آپ کی کسی کامیابی پر مبالغہ آمیز تعریف کر رہا ہے۔,یار، تم نے تو کمال کر دیا۔,پتا ہے یار، میں نے کافی محنت کی تھی۔,,,,,,,"""شکریہ دوست، تمہاری تعریف کا بہت شکریہ، مگر یہ سب میری محنت کا نتیجہ ہے۔""",2,2,2,2,0,0,"""شکریہ یار، مگر میں کچھ کمال نہیں ہوں۔ آپ کی مہربانی م",3,3,3,3,0,0,"""ارے، تمہیں بہت خوشی ہوتی ہے، مجھے بھی یقیناً خوش",3,3,3,3,0,0,"""شکریہ یار، تمہاری تعریف میرے لیے بہت اہم ہے۔""",2,2,2,2,0,0
173,سینئر,جونیئر,High,سینئر ایک دفتری رپورٹ کا جائزہ لینے کے بعد آپ کی کارکردگی کی تعریف کر رہا ہے۔,یہ رپورٹ تم نے کافی اچھی تیار کی ہے۔,شکریہ، خوشی ہے کہ رپورٹ آپ کی توقعات پر پوری اتری۔,,,,,,,"""جی، میں کافی جدیت سے کام کرta ہوں۔ آپ کی تعریف کی شکری",2,2,2,2,0,0,"""آپ کی تعریف کا شکریہ۔ میری کوششوں کے لیے آپ کا بہت شکریہ۔""",3,3,3,3,0,0,"""بہت شکریہ سر! آپ کی رہنمائی نے مجھے بہت مدد کی ہے۔""",2,2,2,2,0,0,"""جناب، آپ کی تعریف سے مجھے بہت فخر ہوا، مگر رپورٹ میں بہتر �",2,2,2,2,0,0
174,بزرگ رشتہ دار,نوجوان,High,ایک خاندانی گفتگو میں بزرگ رشتہ دار نوجوان کی تعریف کر رہا ہے۔,تم تو کافی سمجھدار ہو گئے ہو۔,بہت شکریہ، لیکن ابھی مجھ سے بھی غلطیاں ہو جاتی ہیں۔,,,,,,,"""الحمدللہ، میں اپनے خاندان کے لیے بہت زیادہ کام کر رہا ہوں۔",2,2,2,2,0,0,"""شکریہ، آپ کی دعاوں کا اثر ہے۔""",1,1,1,1,0,1,"""جی اماں، میں نے اپنے بچپن کے مقابلے میں بہت ترقی کی ہ�",3,3,3,3,0,0,"""جی، آپ کی تعریف کا شکریہ۔""",3,3,3,3,0,0
175,دوست,دوست,Low,دوست مذاق اور تعریف کے ملے جلے انداز میں بات کر رہا ہے۔,یار، آج تو بڑے اسٹائلش لگ رہے ہو۔,ہاہا، زیادہ مکھن نہ لگاؤ۔,,,,,,,"""دوست، تمہاری تعریف کا شکریہ، مگر میں صرف معمولی لباس پہن رہا ہوں�",1,1,1,1,0,0,"""جی، میں بہت خوشی سے بات کر رہا ہوں۔""",2,2,2,2,0,0,"""شکریہ یار، تمہاری تعریف ہمیشہ خوشی دیتی ہے!""",2,2,2,2,0,0,"""ہاہا، تم بھی اتنے فطین لگ رہے ہو، مجھے بھی لگ",3,3,3,3,0,0
176,استاد,طالب علم,Medium,کلاس کے دوران استاد آپ کے جواب کی تعریف کر رہے ہیں۔,تم نے آج بہت اچھا جواب دیا۔,شکریہ سر، ابھی بہت کچھ سیکھنا باقی ہے۔,,,,,,,"""آپ کی تعریف کا شکریہ استاد۔""",2,2,2,2,0,0,"""شکریہ استاد، میں کافی کوشش کرتا ہوں۔""",2,2,2,2,0,0,"""شکریہ سر، آپ کی تعریف میرے لیے بہت اہم ہے!""",2,2,2,2,0,0,"""جی، آپ کی تعریف کا شکریہ۔""",1,1,1,1,0,0
177,دوست,دوست,Low,دوست آپ کی تعریف کر رہا ہے لیکن آپ تعریف کو قبول کرنے کے بجائے رد کر رہے ہیں۔,یار، تم تو بہت ذہین ہو۔,نہیں یار، تم بس بلاوجہ میری تعریف کرتے رہتے ہو۔,,,,,,,"""جب تک تم نے کچھ نہیں کیا، میری تعریف کو قبول کرنے کی کیسی ضر",2,2,2,2,0,0,"""نہیں یار، تمہاری مہربانی ہے، میں نے صرف محنت کی ہے۔""",2,2,2,1,0,0,"""نہیں، یار، مجھے تو صرف معمولی سے زیادہ کرنا پڑا تھا، بس ایسا ل",2,2,2,2,0,0,"""شکریہ یار، بس تمہاری تعریف قبول کر لینا۔""",2,2,2,2,0,0
178,والد,بیٹا,High,والد آپ کی کامیابی کو سراہتے ہوئے اس سے مستقبل میں بھی اچھی کارکردگی کی توقع کر رہے ہیں۔,اچھے نمبر آئے ہیں، اب یہی معیار برقرار رکھنا۔,جی ابو، میں پوری کوشش کروں گا۔,,,,,,,"""والد جان، میں بھی ایسا کام کرںگا جس کی آپ کو سر سے راضی ہو",3,3,3,3,0,0,"""جی، والد جی، آپ کی توقع کا شکریہ۔ میں بھی اچھے نمبر حاصل کرنے کے لی",3,3,3,3,0,0,"""جی ابو، میں پوری کوشش کروں گا کہ ہمیشہ اچھی کارکردگی دکھاؤں۔""",1,1,1,1,0,0,"""والد جان، آپ کی بہت تعریف کرتا ہوں۔ مستقبل میں بھی بہترین کارکردگی کا",2,2,2,2,0,0
179,کزن,کزن,Low,ایک خاندانی تقریب کے بعد کزن آپ کی تعریف کر رہا ہے۔,یار، آج تو تم محفل کی جان بنے ہوئے تھے۔,چھوڑو یار، ایسی کوئی خاص بات نہیں تھی۔,,,,,,,"""ارے، تمہاری تعریف کا شکریہ۔ بس میں نے اپنے پاس موجود صلاحیتوں کا است",1,1,1,1,0,0,"""ارے کزن، تمہاری تعریف کا شکریہ۔ آپ کی بہت مہربانی، مجھے یہ موقع",2,2,2,2,0,0,"""جی، میں آپ کی جانب سے محفل کی جان بنے ہوں۔ امید ہے آپ نے میری",4,4,4,4,0,0,"""شکریہ یار، تمہاری تعریف میرے لیے بہت معنی رکھتی ہے۔""",2,2,2,2,0,0
180,ساتھی,ساتھی,Medium,ایک ساتھی میٹنگ کے بعد آپ کی پریزنٹیشن کی تعریف کر رہا ہے، لیکن آپ اس تعریف کو پوری طرح قبول نہیں کر رہے۔,آج کی پریزنٹیشن کافی متاثر کن تھی۔,شاید آپ ضرورت سے زیادہ تعریف کر رہے ہیں، ابھی کافی خامیاں باقی ہیں۔,,,,,,,"""جی، آپ کی تعریف کا شکریہ۔ مجھے یقین ہے کہ اس میں بہت سے",3,3,3,3,0,0,"""آپ کی تعریف کا احترام ہے، لیکن میں کچھ ملاحظے کر رہا ہو",2,2,2,2,0,0,"""شکریہ، لیکن یہ سب میری ٹیم کی محنت کا نتیجہ ہے۔""",4,4,4,4,0,0,"""جی، آپ کی تعریف کا شکریہ۔ مگر، مجھے امید ہے کہ آپ نے میری پریزنٹ",2,2,2,0,0,0
181,استاد,طالب علم,Medium,استاد آپ کی اسائنمنٹ دیر سے جمع ہونے کی نشاندہی کر رہے ہیں۔,تم نے اسائنمنٹ وقت پر جمع نہیں کرائی۔,معذرت سر، مجھ سے تاخیر ہو گئی، آئندہ وقت پر جمع کرانے کی پوری کوشش کروں گا۔,,,,,,,"""استاد، معذرت چاہتی ہوں، مگر مجھے یہ واقعہ معلوم نہیں ت",1,1,1,1,0,0,"""سر، میں معذرت خواہ ہوں، کچھ وجوہات کی بنا پر تاخیر ہو گئی۔ میں اسے جلدی مکمل کر کے جمع کر دوں گا۔""",4,4,4,4,0,0,"""جی سر، مجھے اس کے بارے میں یاد نہیں آیا تھا کہ اسائنمنٹ کی تاریخ ک",2,2,2,1,0,1,"""جی، استاد جان، میں آج آیا ہوں تاکہ اسائنمنٹ جلدی جلد جمع کر د",2,2,2,1,0,0
182,افسر,ملازم,High,افسر آپ کی تیار کردہ رپورٹ میں موجود غلطی کی نشاندہی کر رہا ہے۔,رپورٹ میں ایک اہم غلطی رہ گئی ہے۔,معاف کیجیے گا سر، میں رپورٹ دوبارہ چیک کرکے فوری طور پر درست کر دیتا ہوں۔,,,,,,,"""سر، میں اس غلطی کو درست کر دیتا ہوں۔""

---",2,2,2,2,0,0,"""آپ کی نشاندہی کا شکریہ۔ میں آپ کی تجاویز کے مطابق اس غ",3,3,3,3,0,0,"""افسر صاحب، رپورٹ میں یہ غلطی میرے لیے بہت اہم ہے۔",2,2,2,2,0,0,"""شکریہ سر، میں فوری طور پر اس غلطی کو درست کر دیتا ہوں۔""",3,3,3,3,0,0
183,والد,بیٹا,High,والد آپ کی ایک غلطی پر ناراضی کا اظہار کر رہے ہیں۔,میں نے تمہیں پہلے ہی سمجھایا تھا۔,معذرت ابو، مجھے آپ کی بات مان لینی چاہیے تھی، آئندہ ایسا نہیں ہوگا۔,,,,,,,"""والد جان، میں نے تمہیں پہلے ہی سمجھایا تھا۔ مگر میں اپنا",3,3,3,3,0,0,"""جی، والد جان، مجھے یاد نہیں تھا، مجھے بتائیے کہ کیا کرنا تھا�",1,1,1,0,0,1,"""جی ابو، میں جانتا ہوں، میری غلطی ہے۔ آئندہ دھیان رکھوں گا۔""",3,3,3,3,0,0,"""والد جان، میں سمجھتا ہوں، مگر اب اس کے بعد کچھ نہیں کر سکتا",1,1,1,1,0,0
184,والدہ,بیٹی,High,والدہ آپ کے دیر سے گھر پہنچنے پر اپنی پریشانی کا اظہار کر رہی ہیں۔,میں تمہارا کب سے انتظار کر رہی تھی۔,معاف کر دیں امی، مجھے آنے میں دیر ہو گئی، آئندہ وقت کا زیادہ خیال رکھوں گی۔,,,,,,,"""امی، معاف کیجیے گا، راستے میں کچھ دیر ہو گئی۔ میں اب آ گئی ہوں۔""",2,2,2,2,0,0,"""میری والدہ جان، آپ کی بہت مبارک ہوں۔ مگر میں اپنا سفر کیا ت",3,3,3,3,0,0,"""والدہ جان، سچی بات یہ کہ میں دیر سے گھر پہنچا، مگر اب میں",1,1,1,0,0,0,"""جی ماں، مجھے معاف کر دیجئے، میرا کام لگی تھی اور میں بہت دیر س",2,2,2,2,0,0
