ID,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
165,آپ گھر سے باہر جانے سے پہلے اپنے بزرگ رشتہ دار سے اجازت طلب کررہے ہیں۔,کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ابھی نہیں، پہلے اپنا کام مکمل کرو، پھر جا سکتے ہو۔,,,,,,,"Answer: ""جی، آپ جا سکتے ہیں۔ بس وقت اور جگہ کی پرواہ کریں۔""",,,,,,,"""جی ہاں، لیکن جلدی واپس آنا۔""",,,,,,,بلکہ، لطفی کرتے ہوئے اپنے بزرگ رشتہ دار سے اجازت لیں۔,,,,,,,"""جی، آپ جاسکتے ہیں، لیکن ایک ساعت کے اندر واپس آئیے اور اپنی",,,,,,
166,آپ کا دوست آپ کی کامیابی پر تعریف اور حوصلہ افزائی کر رہا ہے۔,یار، تم نے کمال کام کیا ہے۔,شکریہ یار، بس تمہاری دعاؤں کا نتیجہ ہے، کوشش جاری ہے۔,,,,,,,شکریہ! تمہاری حمایت میرے لیے بہت اہم ہے۔,,,,,,,"""شکر ہوے اللہ! میں تو صرف اپنی محنت اور مشق سے یہ حاصل کرسکا ہو",,,,,,,"'''
Your friend is praising and encouraging your success.",,,,,,,میری خواہش ہے کہ تم کی کامیابی مکمل ہو جاسکے۔,,,,,,
167,آپ کا دوست ہلکے پھلکے انداز میں آپ کی تعریف کر رہا ہے۔,یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔,ارے چھوڑ یار، اتنی بھی تعریف نہ کرو۔,,,,,,,"'''
Your friend is praising you in a light-hearted manner.",,,,,,,"""شکریہ یار! تمہاری تعریف ہمیشہ خوشی دیتی ہے۔""",,,,,,,دوسرا نہیں چاہتا کہ میرا ذہن کمیں بن جائے۔,,,,,,,"""ہاں، مجھے یقین ہے کہ میں اس وقت بہت اچھا محسوس کر ر",,,,,,
168,استاد کلاس میں آپ کی کارکردگی کو سراہ رہے ہیں۔,تمہاری پریزنٹیشن بہت اچھی تھی۔,بہت شکریہ سر، ابھی بھی بہت کچھ سیکھنا باقی ہے۔,,,,,,,شکر ہوے، اس کے لئے مجھے خوشی ہوئی کہ میرے کام کو اچھ,,,,,,,شکریہ استاد، آپ کی تعریف میرے لیے بہت معنی رکھتی ہے۔,,,,,,,''',,,,,,,شکریہ، استاد نے مجھے زیادہ توانائی بنانے کیلئے کافی فرمایشیں د,,,,,,
169,والد آپ کی محنت اور ذمہ داری کی تعریف کر رہے ہیں۔,آج تم نے بہت اچھا کام کیا ہے۔,بہت شکریہ ابو، آپ کی دعاوں کا نتیجہ ہے۔,,,,,,,شکریہ والد، آپ کی تعریف میرے لیے بہت معنی رکھتی ہے۔,,,,,,,والد کی محنت سے مطابق تم نے بہت خوبصورت کام کیا ہے۔,,,,,,,شکر ہوے، آپ کی تعریفیں میرے لیۓ ایک بہت بڑی خوشی ہے,,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,
170,والدہ آپ کی کھانا پکانے کی تعریف کر رہی ہیں۔,آج تو کھانے کا ذائقہ ہی الگ تھا۔,شکریہ امی، آپ کو پسند آیا تو میری محنت وصول ہو گئی۔,,,,,,,"""شکریہ ماں، آپ کی تعریف میرے لیے بہت اہم ہے!""",,,,,,,"""جی، میں نے بہت کوشش کی تھی کہ وہ کچھ اور مختلف ہو جائے",,,,,,,"'''
# generate a random number between 1 and 10
import random
random_number = random.randint(1, 10)

# generate a sentence based on the random number
if random_number",,,,,,,والدین نے آج کھانے کا ذائقہ بتایا جس کا انتظار نہیں تھا۔,,,,,,
171,کزن مذاق اور محبت بھرے انداز میں تعریف کر رہا ہے۔,آج تو بڑے اسٹائل میں لگ رہے ہو۔,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,,,,,,,"""شکریہ! تمہاری تعریف ہمیشہ دل کو خوش کر دیتی ہے۔""",,,,,,,"""ارے، کیا کیا ہوا؟ مجھے تو پتہ نہیں کہ کیا ہو گیا",,,,,,,"''You look great today.''
''آپ نے آج خوبصورت لباس پہنا ہے۔''
''آج آپ کیسی نظر آ ر",,,,,,,ایک بار پھر آپ کا استعمال کچھ بہت زیادہ ہے۔,,,,,,
172,آپ کا دوست آپ کی کسی کامیابی پر مبالغہ آمیز تعریف کر رہا ہے۔,یار، تم نے تو کمال کر دیا۔,پتا ہے یار، میں نے کافی محنت کی تھی۔,,,,,,,تیری کامیابی سب کی میں نے بھی مزاحیت سے پادھ لی۔,,,,,,,"'''
Your friend is praising your success extravagantly. 
Output: ""Yar, tu ne to kamaal kr diya.""
'''",,,,,,,"""شکریہ دوست، تمہاری حمایت ہمیشہ میرے لیے اہم رہی ہے!""",,,,,,,"""نہیں نہیں، مجھے بس یہ کافی ہے کہ میں اپنی کوششو",,,,,,
173,سینئر ایک دفتری رپورٹ کا جائزہ لینے کے بعد آپ کی کارکردگی کی تعریف کر رہا ہے۔,یہ رپورٹ تم نے کافی اچھی تیار کی ہے۔,شکریہ، خوشی ہے کہ رپورٹ آپ کی توقعات پر پوری اتری۔,,,,,,,''',,,,,,,شکریہ! آپ کی تعریف میرے لیے بہت معنی رکھتی ہے۔,,,,,,,میری کارکردگی میں بہت سخت کام کیا گیا ہے۔,,,,,,,آپ کی بھرمت میں، مجھے یقین ہے کہ اس رپورٹ کو مزید بہتر بنان,,,,,,
174,ایک خاندانی گفتگو میں بزرگ رشتہ دار نوجوان کی تعریف کر رہا ہے۔,تم تو کافی سمجھدار ہو گئے ہو۔,بہت شکریہ، لیکن ابھی مجھ سے بھی غلطیاں ہو جاتی ہیں۔,,,,,,,بس اسے کچھ زمانے کے بعد دیکھ لیں، پھر بتائیں جانتے ہیں کہ وہ ک,,,,,,,"'''
A family conversation where an elder relative is praising the young person.",,,,,,,"""کیا یہ آپ کے لئے ایک فخر ہے؟""",,,,,,,"""شکریہ، آپ کی دعاوں کا اثر ہے۔""",,,,,,
175,دوست مذاق اور تعریف کے ملے جلے انداز میں بات کر رہا ہے۔,یار، آج تو بڑے اسٹائلش لگ رہے ہو۔,ہاہا، زیادہ مکھن نہ لگاؤ۔,,,,,,,میری مذاق کی نظر کچھ بہت زیادہ ہے۔,,,,,,,"""شکریہ یار! تیرا مذاق بھی کمال کا ہے، لگتا ہے آج تو تمہاری آنکھوں میں کچھ خاص ہے!""",,,,,,,"''Friend, he is talking in a blend of humor and praise.''
'''
""Yar, aaj to badee stylish lage hain.""'''",,,,,,,"""جی، مجھے تو یہ بھی لگی ہے کہ آج میرے پاس کوئی خاص چیز نہی",,,,,,
176,کلاس کے دوران استاد آپ کے جواب کی تعریف کر رہے ہیں۔,تم نے آج بہت اچھا جواب دیا۔,شکریہ سر، ابھی بہت کچھ سیکھنا باقی ہے۔,,,,,,,"""شکریہ استاد، آپ کی تعریف میرے لیے بہت معنی رکھتی ہے۔""",,,,,,,آپ کی بات بہت پیارہ لگی، میں نے اپنی پوری کوشش سے اس پر کام کیا تھا�,,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,,استاد نے میرے جواب کی تعریف کرنے لگے۔,,,,,,
177,دوست آپ کی تعریف کر رہا ہے لیکن آپ تعریف کو قبول کرنے کے بجائے رد کر رہے ہیں۔,یار، تم تو بہت ذہین ہو۔,نہیں یار، تم بس بلاوجہ میری تعریف کرتے رہتے ہو۔,,,,,,,"""نہیں نہیں، مجھے یہ سمجھ میں نہیں آتی کہ کیا",,,,,,,میری تعریف سے خوشی ہے، لیکن میں نے اسے بتایا تھا کہ مجھے ا,,,,,,,"""نہیں یار، تم زیادہ اچھے ہو۔ میں تو بس کوشش کرتا ہوں۔""",,,,,,,"''Yes, you are very intelligent.''
'''
''مجھے یقین نہیں آ رہا کہ میں واقعی اتنا ذ�",,,,,,
178,والد آپ کی کامیابی کو سراہتے ہوئے اس سے مستقبل میں بھی اچھی کارکردگی کی توقع کر رہے ہیں۔,اچھے نمبر آئے ہیں، اب یہی معیار برقرار رکھنا۔,جی ابو، میں پوری کوشش کروں گا۔,,,,,,,جی والد، میں اپنی پوری کوشش کروں گا کہ آئندہ بھی اسی طرح اچھی کارکردگی دکھاؤں۔,,,,,,,"""جی، والد جان، میرے لیے یہ ایک بڑا موڈ لینے والا موقع ہے۔ می",,,,,,,والد کی انتظروں کو حفظ کرتے ہु� میری کامیابی کا مسلک پر مداومہ,,,,,,,,,,,,,
179,ایک خاندانی تقریب کے بعد کزن آپ کی تعریف کر رہا ہے۔,یار، آج تو تم محفل کی جان بنے ہوئے تھے۔,چھوڑو یار، ایسی کوئی خاص بات نہیں تھی۔,,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,,"""کیا کیا ہوا؟ مجھے تو صرف اپنی بہن کی شادی میں شرکت کرنا تھی۔""",,,,,,,شکریہ! تمہاری تعریف سن کر بہت خوشی ہوئی۔ تمہاری موجودگی نے بھی محفل کو خاص بنا دیا تھا۔,,,,,,,میری مادر نے اس طرح تعریف کی ہے کہ آج تو تم محفل کی جان بنے ہوئے ت,,,,,,
180,ایک ساتھی میٹنگ کے بعد آپ کی پریزنٹیشن کی تعریف کر رہا ہے، لیکن آپ اس تعریف کو پوری طرح قبول نہیں کر رہے۔,آج کی پریزنٹیشن کافی متاثر کن تھی۔,شاید آپ ضرورت سے زیادہ تعریف کر رہے ہیں، ابھی کافی خامیاں باقی ہیں۔,,,,,,,"""شکر ہوے، مجھے خوشی ہوئی کہ آپ کو یہ پسند آئی۔ لیکن مجھ",,,,,,,میری پریazenطن کی وضاحت کی جس کے بارے میں آپ نے بتایا ہے، ان میں,,,,,,,شکریہ، لیکن میں سمجھتا ہوں کہ کچھ جگہوں پر مزید بہتری کی گنجائش ہے۔,,,,,,,"'''
Answer: ""آج کی پریزنٹیشن کافی متاثر کن تھی۔""",,,,,,
181,استاد آپ کی اسائنمنٹ دیر سے جمع ہونے کی نشاندہی کر رہے ہیں۔,تم نے اسائنمنٹ وقت پر جمع نہیں کرائی۔,معذرت سر، مجھ سے تاخیر ہو گئی، آئندہ وقت پر جمع کرانے کی پوری کوشش کروں گا۔,,,,,,,آپ کو کیا ہوا؟ مجھے لگتا تھا کہ میں نے اسائنمنٹ وقت پر دی ہ,,,,,,,معاف کیجیے گا استاد، مجھے کچھ ذاتی مسائل کا سامنا تھا جس کی وجہ سے میں وقت پر اسائنمنٹ جمع نہیں کر سکا۔ میں جلد ہی اسے مکمل کر کے,,,,,,,,,,,,,,اسائنمنٹ کا تارمیز کر لیں، میں نے آپ کو قبلاً ایک خبرہ بھی د,,,,,,
182,افسر آپ کی تیار کردہ رپورٹ میں موجود غلطی کی نشاندہی کر رہا ہے۔,رپورٹ میں ایک اہم غلطی رہ گئی ہے۔,معاف کیجیے گا سر، میں رپورٹ دوبارہ چیک کرکے فوری طور پر درست کر دیتا ہوں۔,,,,,,,آپ کی رپورٹ میں ایک اہم غلطی رہ گئی ہے، جس پر مجھے توج,,,,,,,"""میں معذرت خواہ ہوں، میں اسے فوراً درست کر دیتا ہوں۔""",,,,,,,اس رپورٹ میں کچھ مشق کی جانے پر بہت خوبصورت نظر آنا چاہئے۔,,,,,,,,,,,,,
183,والد آپ کی ایک غلطی پر ناراضی کا اظہار کر رہے ہیں۔,میں نے تمہیں پہلے ہی سمجھایا تھا۔,معذرت ابو، مجھے آپ کی بات مان لینی چاہیے تھی، آئندہ ایسا نہیں ہوگا۔,,,,,,,"""جی والد صاحب، مجھے اپنی غلطی کا احساس ہے۔ میں وعدہ کرتا ہوں کہ آئندہ احتیاط کروں گا۔""",,,,,,,والد آپ کی خواہشوں کو مفہوم کرتے ہیں، لیکن میں نے تمہیں ب,,,,,,,"'''
The father is expressing his anger over your mistake.",,,,,,,"""کیوں، تو میں نے کیا سمجھا؟""",,,,,,
184,والدہ آپ کے دیر سے گھر پہنچنے پر اپنی پریشانی کا اظہار کر رہی ہیں۔,میں تمہارا کب سے انتظار کر رہی تھی۔,معاف کر دیں امی، مجھے آنے میں دیر ہو گئی، آئندہ وقت کا زیادہ خیال رکھوں گی۔,,,,,,,"'''
The mother is expressing her concern about your late return home.",,,,,,,"""ماں، مجھے معاف کر دیں، ٹریفک میں بہت وقت لگا۔""",,,,,,,میں آپ کو دیر سے منتظر کرتی رہی تھی۔,,,,,,,"""میں معاف کیجئے، میری کار میں ٹائر خراب ہو گیا تھا اور میں نے",,,,,,
185,آپ کا دوست اس کام کا ذکر کر رہا ہے جو آپ اس کے لیے کرنا بھول گئے تھے۔,یار، تم میرا کام کرنا بھول گئے تھے۔,سوری یار، یہ واقعی میری غلطی تھی، آئندہ یاد رکھوں گا۔,,,,,,,"""اوہ، مجھے واقعی معاف کرنا، میں بھول گیا تھا۔ میں فوراً کر دیتا ہوں!""",,,,,,,میں نے اس کام کو بھول گیا تھا، صرف تیزی سے میں انہیں کر د,,,,,,,نہیں یار، میں نے تو یاد کیا ہوگا؟ کیا مجھے بتاؤ کہ کیا,,,,,,,"[The friend is talking about an assignment you forgot to do.]
'''
وہاں نہیں، میں نے یہ کام کیا",,,,,,
186,آپ کا دوست تاخیر کی وجہ سے اپنی ناراضی کا اظہار کر رہا ہے۔,یار، تمہاری وجہ سے مجھے کافی دیر انتظار کرنا پڑا۔,معاف کرنا یار، میری وجہ سے دیر ہوئی، لیکن راستے میں بہت ٹریفک تھی۔,,,,,,,"'''
The friend is expressing his anger due to delay.",,,,,,,"""میں مافوقالعادہ طور پر آسکتا تھا کہ تم یہاں آج تک نہیں آئ",,,,,,,میں نے آپ کی تاخیر سے بہت ناراض ہونا پڑا۔,,,,,,,"""مجھے بہت افسوس ہے، واقعی میں معذرت چاہتا ہوں۔ اگلی بار وقت پر پہنچنے کی کوشش کروں گا۔""",,,,,,
187,آپ اپنے سینئر کے سخت رویے پر ناراضی کا اظہار کر رہے ہیں۔,سر، آپ نے سب کے سامنے مجھ سے بہت سخت لہجے میں بات کی تھی۔,اگر میری بات سے آپ کو برا لگا ہو تو میں معذرت چاہتا ہوں، میرا مقصد صرف کام کی نشاندہی کرنا تھا۔,,,,,,,"""میں سمجھتا ہوں کہ آپ کا مقصد میری بہتری ہے، لیکن براہ کرم آئندہ اس طرح بات نہ کریں۔""",,,,,,,"'''
You are expressing your dissatisfaction with your senior's harsh demeanor.

""Sir, you addressed me in a very tough tone in front of everyone.""
'''",,,,,,,"""میں نے تو صرف اپنی بات کا اظہار کیا تھا، لیکن آپ کو یہ سمجھ نہیں",,,,,,,میرے سلسلے کے ذریعے آپ نے مجھ سے بہت سخت لوگوں کے مانش کی بنای,,,,,,
188,سینئر آپ کے کام میں موجود خامی کی طرف توجہ دلا رہا ہے۔,آپ نے یہ کام ہدایات کے مطابق مکمل نہیں کیا۔,معذرت سر، مجھ سے غلطی ہو گئی، میں اسے فوراً درست کر دیتا ہوں۔,,,,,,,,,,,,,,"""میں معذرت خواہ ہوں، میں دوبارہ چیک کر کے اسے درست کر دوں گا۔""",,,,,,,میری توجہ کافی نہیں ڈال پائی، میں اسے بہت زیادہ کوچنے لگ,,,,,,,مگر مجھے لگتا ہے کہ وہاں ایک بہت بڑا فرق تھا، ج,,,,,,
189,آپ کا ساتھی فائل کی غلط جگہ منتقلی کی وجہ سے پیدا ہونے والے مسئلے کی نشاندہی کر رہا ہے۔,فائل غلط فولڈر میں بھیج دی گئی تھی، جس کی وجہ سے تاخیر ہوئی۔,معذرت، یہ غلطی مجھ سے ہوئی تھی، میں آئندہ زیادہ احتیاط کروں گا۔,,,,,,,اس فائل کی تاخیر کی وجہ وہی تھی جس کو آپ نے ایک نامناسب فولڈر میں,,,,,,,"'''
# Generate a natural Urdu response that fits the given situation. Output only the utterance. Do not explain. Do not narrate. Do not add extra context. Do not ask unnecessary follow-up",,,,,,,"""میں معذرت خواہ ہوں، میں جلد ہی اسے درست فولڈر میں منتقل کر دوں گا تاکہ کام میں مزید تاخیر نہ ہو۔""",,,,,,,کچھ دیر کے لیے میری توجہ پر یہ بات نہیں آئی کہ فائل کو غلط فول,,,,,,
