ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation
239,ساتھی,ساتھی,Medium,آپ طبیعت کی خرابی کی وجہ سے ایک دن دفتر نہیں جا سکے، تو آپ کے ساتھی نے آپ کا کام مکمل کر دیا۔,میں نے آپ کا کام بھی مکمل کر دیا تھا۔,آپ کا بے حد شکریہ آپ نے واقعی میں میری بہت مدد کی۔,4,4,4,4,0,0,بہت شکریہ! یار، تمہارا بہت شکریہ۔ امید ہے تم خیریت میں,2,2,2,2,0,1,سر، براہِ کرم میرا کام مکمل کر لو، مگر یہ میری طرف سے ضروری نہی,2,2,2,2,0,0,جی یار، بس تمہارا کام مکمل ہو گیا، اب تم آرام کر لیتے ہو، ان شاء اللہ تم جل,2,2,2,2,0,0
240,بھائی,بہن,Medium,آپ کی طبیعت خراب تھی اور آپ کی بہن نے آپ کی ذمہ داریاں سنبھال لیں۔,میں نے گھر کے سارے کام سنبھال لیے تھے تاکہ تم آرام کر سکو۔,بہت شکریہ، تم نے میری بہت بڑی پریشانی کم کر دی۔,4,4,4,4,0,0,بہو، بس تھوڑا آرام کرتا ہوں، پھر میں ان تمام کاموں کو سنبھال,3,3,3,3,0,1,یار، بس تھوڑا آرام کر لیتے ہوں، تمہارا بہت شکریہ۔,3,3,3,3,0,0,"ابوہیانہ چھوٹی سی حوصلہ افزہ کر کے کہیں، ""بہت شکریہ سر",2,2,2,2,0,1
241,دوست,دوست,Low,آپ کا دوست آپ کی مدد کی پیشکش کر رہا ہے کیونکہ آپ کسی اور کام میں مصروف ہیں۔,یار، اگر ضرورت ہو تو میں تمہاری مدد کر دیتا ہوں۔,ارے نہیں یار، تم کیوں زحمت کرو گے، لیکن تمہاری پیشکش کا بہت شکریہ۔,4,4,4,4,0,0,نہیں یار، شکریہ! بس ختم ہو گیا ہے۔,3,3,3,3,0,0,ٹھیک ہے یار، بس تھوڑا سا وقت کی نیاز ہے۔ میری ارکان کا ک,3,3,3,3,0,0,نہیں یار، شکریہ! بس تقریباً ختم ہی ہو گیا ہے۔ آپ کی,3,3,3,3,0,0
242,دوست,دوست,Low,آپ کا دوست کام میں آپ کی مدد کی پیشکش کر رہا ہے۔,چلو، میں تمہارا کچھ کام کم کر دیتا ہوں۔,نہیں یار، اتنی زحمت کی ضرورت نہیں، میں سنبھال لوں گا۔,4,4,4,4,0,0,نہیں یار، بس ختم ہو گیا ہے۔ تمہارا بہت شکریہ۔,3,3,3,3,0,0,ٹھیک ہے، بس کام مکمل ہو گیا، شکریہ!,3,3,3,3,0,0,"نہیں یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔
جی سر، بس کام",3,3,3,3,0,0
243,جونیئر,سینئر,Medium,آپ کا جونیئر احترام کے ساتھ آپ کو مدد کی پیشکش کر رہا ہے تاکہ آپ کا کام آسان ہو جائے۔,سر، اگر آپ اجازت دیں تو میں آج اضافی وقت دے کر یہ کام مکمل کر دیتا ہوں۔,آپ کی مہربانی، لیکن آپ کو زیادہ دیر رکنے کی ضرورت نہیں، میں سنبھال لوں گا۔,4,4,4,4,0,0,ضرور یار، کام ہو جائے تو اضافی وقت نکال لوں، امید ہے تمہارا بہت شکری,3,3,3,3,0,1,سر، بہت شکریہ، بس امید ہے ان شاء اللہ میں کام مکمل کر دینا میں,3,3,3,3,0,0,یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔,2,2,2,2,0,0
244,جونیئر,سینئر,Medium,آپ نے دیکھا کہ آپ کے سینئر پر کام کا دباؤ ہے، اس لیے آپ احترام کے ساتھ مدد کی پیشکش کر رہے ہیں۔,سر، اگر آپ اجازت دیں تو میں اس کام میں کچھ مدد کر دیتا ہوں۔,آپ کی پیشکش کا شکریہ، لیکن خود کو زیادہ زحمت نہ دیں۔,4,4,4,4,0,0,ضرور یار، بہت شکریہ! بس یہ کام مکمل کر لوں، پھر تمہارا کچھ وقت نکال ل,2,2,2,2,0,0,"جی یار، بس کام مکمل हो गया, तुम्हारी मदद काफी आई �",3,3,3,3,0,0,ضرور یار، تمہارا بہت شکریہ! بس تقریباً ختم ہی ہو گیا ہے,3,3,3,3,0,0
245,کزن,کزن,Low,آپ کا کزن آپ کی مدد کے لیے اپنی گاڑی دینے کی پیشکش کر رہا ہے۔,یار، اگر تم چاہو تو میری گاڑی استعمال کر سکتے ہو۔,ارے نہیں یار، تم کیوں زحمت کرو گے، میں خود انتظام کر لوں گا۔,4,4,4,4,0,0,یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔ ان شاء اللہ میں اگل�,2,2,2,2,0,0,نہیں یار، شکریہ! بس تھوڑا آرام کر لیتا ہوں، پھر تمہارا,2,2,2,2,0,1,ابّا جان، میرا بہت شکریہ، بس اس کی محبت کا ایک خیال ہے۔ ان ش,3,3,3,3,0,0
246,کزن,کزن,Low,آپ کا کزن بار بار آپ کی مدد کرنے پر اصرار کر رہا ہے، حالانکہ آپ کئی بار انکار کر چکے ہیں۔,یار، میں نے کہا نا، یہ کام میں کر دوں گا۔,آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں خود سنبھال لوں گا۔,4,4,4,4,0,0,ابّا جان، تمہاری مدد کرنا میری کوتاہی ہے، بس کام مکمل ہو گی,3,3,3,3,0,0,ابو، بس تھوڑا شکریہ، بس یہ کام مکمل کر لوں، پھر کوئی اور ضروری کام ن�,2,2,2,2,0,1,یار، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔ اگلی بار ضرور مدد لیتا,2,2,2,2,0,1
247,پڑوسی,پڑوسی,Medium,آپ کا پڑوسی شادی کی تقریبات میں آپ کی مدد کرنے کی پیشکش کر رہا ہے۔,اگر آپ کو کسی مدد کی ضرورت ہو تو میں حاضر ہوں۔,آپ کی بہت مہربانی، لیکن آپ کو تکلیف دینے کی ضرورت نہیں۔,4,4,4,4,0,0,ابّا جان، یہ میری محبت کا بے حد شکریہ، مگر بس تقریبات ختم ہو گئی ہ,3,3,3,3,0,1,نہیں بخشن شانے دینا، اگر ان شاء اللہ کوئی چیز ہو تو میں آپ ک,2,2,2,2,0,1,ضرور یار، میری طرف سے بہت شکریہ! ان شاء اللہ میں تمام اچھی طرح بخوبی سنبھ,3,3,3,3,0,0
248,طالب علم,استاد,Medium,آپ استاد کی مدد کرنے کی پیشکش کر رہے ہیں۔,سر، میں یہ کتابیں آپ کے دفتر رکھ آتا ہوں۔,بیٹا، بہت شکریہ، میں خود سنبھال لوں گا۔,4,4,4,4,0,0,جی بالکل، رہنما کر دیجیے، ان شاء اللہ میں ضرور کام کر دوں گا۔,3,3,3,3,0,0,جی طالب علم، بس کام ہو جائے تو ان کتابوں کا ن富，请给出一个更自然的Urdu回复：,2,2,2,2,0,1,جی سر، میری طرف سے بہت شکریہ۔ ان شاء اللہ میں ضرور ان کی مدد کروں گا,2,2,2,2,0,0
249,والد,بیٹا,High,آپ کے والد بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، جبکہ آپ خود کام کرنا چاہتے ہیں۔,میں نے کہا نا، یہ کام میں کر دوں گا، تم فکر نہ کرو۔,ابو، آپ کا بہت شکریہ، لیکن واقعی اس کی ضرورت نہیں، میں سنبھال لوں گا۔,4,4,4,4,0,0,ابو، بس کام مکمل ہو گیا، تمہارا بہت شکریہ۔,3,3,3,3,0,0,ابو، یہ میری محنت کا خیال ہے، میں ضرور کام کر دوں گا۔,3,3,3,3,0,0,ابّا جان، آپ کی دعائیں ہی میرے لیے کافی ہیں، مجھے بس تھوڑ,4,4,4,4,0,0
250,والدہ,بیٹی,High,آپ کی والدہ آپ کا بوجھ کم کرنے کی پیشکش کر رہی ہیں۔,بیٹا، اگر تم تھک گئی ہو تو میں یہ کام کر دیتی ہوں۔,امی، آپ کی بہت مہربانی، لیکن میں خود کر لوں گی۔,4,4,4,4,0,0,ابّا جان، آپ کی محبت اور حوصلہ افزائی کا بہت شکریہ، مگر میں اس کام کو خود کر لیتا,3,3,3,3,0,1,أمیرہ، نہیں میری طرف سے کچھ نہیں، تم باقی رہیں۔,3,3,3,3,0,1,ابو، نہیں یار، بس ختم ہو گیا، تم کو آرام کر لیتے ہوں۔,4,4,4,4,0,1
251,ملازم,افسر,Medium,آپ کے افسر بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، حالانکہ آپ خود کام مکمل کرنا چاہتے ہیں۔,میں نے کہا نا، میں خود تمہاری فائل مکمل کروا دوں گا۔,سر، آپ کی مہربانی، لیکن براہِ کرم اس کی فکر نہ کریں، میں خود یہ کام مکمل کر لوں گا۔,4,4,4,4,0,0,یارہی یار، بس ختم ہو گیا، تمہارا بہت شکریہ۔,3,3,3,3,0,1,ابّا جان، ضروری نہیں ہے، ان شاء اللہ میں قوت یافتہ کر کے مکمل ک,4,4,4,4,0,1,سر، میری معذرت چاہتا ہوں، بس یہ کام مکمل کر لوں، پھر آپ کی مدد کر ل,3,3,3,3,0,0
252,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار بار بار آپ کے ساتھ جانے پر اصرار کر رہے ہیں، جبکہ آپ خود جانا چاہتے ہیں۔,میں تمہارے ساتھ چلوں گا، اکیلے جانے کی ضرورت نہیں۔,آپ کی فکر کا بہت شکریہ، لیکن واقعی میں خود سنبھال لوں گا۔,4,4,4,4,0,0,ابّا جان، میری ضرورتیں دیکھ لیجیے، میں تمہارے ساتھ چلوں گا، اکیل,2,2,2,2,0,0,ابّا جان، میرا دھیان ہے، مگر میں اکیلے جانے دینا_chahتا ہو,2,2,2,2,0,1,ابو، بس ختم ہو گیا، میری طرف نہ دیکھو، ایک الگ چلا جاؤں گا۔,2,2,2,2,0,0
253,ساس,بہو,High,آپ کی ساس بار بار آپ کے کام میں مداخلت کرتے ہوئے مدد کی پیشکش کر رہی ہیں، جبکہ آپ خود کام مکمل کرنا چاہتی ہیں۔,یہ کام تم چھوڑ دو، میں خود کر دیتی ہوں۔,امی جان، آپ کی مہربانی، لیکن میں یہ کام خود کر لوں گی۔,4,4,4,4,0,0,ابو، یہ کام چھوڑ دیجیے، میں خود کر لیتي ہوں۔ ان شاء اللہ تم,2,2,2,2,0,1,ساسی، یہ کام تقریباً ختم ہی ہو گیا ہے، آپ کی مدد کا بہت شک,3,3,3,3,0,1,ابوہن، میری محبت کا اس کام مکمل نہیں کرنے کی ڈالنے کا نشان ہ,3,3,3,2,0,1
254,ساتھی,ساتھی,Medium,آپ کا ساتھی کام میں مدد کی پیشکش کر رہا ہے۔,اگر آپ چاہیں تو میں یہ رپورٹ چیک کر دیتا ہوں۔,آپ کی مہربانی، لیکن میں پہلے خود ایک بار دیکھ لیتا ہوں۔,4,4,4,4,0,0,ضرور یار، آپ کی مدد کا بہت شکریہ! بس تقریباً ختم ہی ہو گیا ہ,2,2,2,2,0,0,سر، اگر شکریہ میں کام میں مدد کر رہا ہو تھا تو بہت شکریہ,2,2,2,2,0,0,ضروری نہیں یار، بس ختم ہو گیا ہے۔,4,4,4,4,0,0
255,چچا,بھتیجا,Medium,آپ کے چچا رات کو آپ کے دیر سے گھر جانے پر فکر مند ہیں اور آپ کو گھر چھوڑنے کی پیشکش کر رہے ہیں۔,رات بہت ہو گئی ہے، میں تمہیں گھر چھوڑ آتا ہوں۔,چچا جان، آپ کی بہت مہربانی، لیکن آپ کو زحمت دینے کی ضرورت نہیں، میں خود چلا جاؤں گا۔,4,4,4,4,0,0,چچا جان، میری معذرت چاہیے، بس کام مکمل ہو گیا ہے۔ آپ کی فکر کا,1,1,1,0,0,1,ابو، نہیں یار، میری طرف دیکھو، بس ختم ہو گیا ہے۔ ان شاء الل,2,2,2,2,0,1,ابّا جان، نہیں کر لو، امید ہے تھوڑا کم وقت ہونے دیجیے۔,3,3,3,2,0,0
