ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
165,نوجوان,بزرگ رشتہ دار,High,آپ گھر سے باہر جانے سے پہلے اپنے بزرگ رشتہ دار سے اجازت طلب کررہے ہیں۔,کیا میں دوستوں کے ساتھ باہر جا سکتا ہوں؟,ابھی نہیں، پہلے اپنا کام مکمل کرو، پھر جا سکتے ہو۔,4,3,4,4,0,0,"""جی بیٹا، والدین کی اجازت سے جانا ہمارا روایتی اصول ہے، لیکن اگر والدین کو معلوم",2,2,2,2,0,0,"""بیٹا، تمہیں اجازت ہے، مگر خیال رکھنا اور وقت پر واپس آنا۔""",4,4,4,4,0,0,"""بیٹا، مجھے امید ہے کہ تم اپنے دوستوں کے ساتھ صحیح طریقے س",2,2,2,2,0,0,"""بیٹا آؤ، کیا اس وقت کوئی مسئلہ ہے؟ میں اجازت دےں گا، لی",4,4,4,4,0,0
166,دوست,دوست,Low,آپ کا دوست آپ کی کامیابی پر تعریف اور حوصلہ افزائی کر رہا ہے۔,یار، تم نے کمال کام کیا ہے۔,شکریہ یار، بس تمہاری دعاؤں کا نتیجہ ہے، کوشش جاری ہے۔,4,4,4,4,0,0,"""شکر ہوے، یہ آپ کی بھی مدد اور حوصلہ افزائی کا نتیجہ ہے",4,4,4,4,0,0,"""شکریہ کرتا ہوں، لیکن اس کے بارے میں تیری تعریف بھی بہ",3,3,3,3,0,0,"""شکریہ دوست، تمہاری حمایت ہمیشہ میرے لیے حوصلہ افزائی کا باعث بنتی ہے!""",4,4,4,4,0,0,"""شکریہ، دوست، آپ کی تعریف کا بہت شکریہ۔""",4,4,4,3,0,0
167,دوست,دوست,Low,آپ کا دوست ہلکے پھلکے انداز میں آپ کی تعریف کر رہا ہے۔,یار، آج تو بڑے ہی سمارٹ لگ رہے ہو۔,ارے چھوڑ یار، اتنی بھی تعریف نہ کرو۔,4,4,4,4,0,0,"""یار، شکریہ! اب تک بہت سمارٹ نہیں لگا، لیکن آپ کی تعریف",4,4,4,4,0,0,"""شکریہ، لیکن واقعی میں نے کچھ خاص نہیں کیا۔ بس اتنی چیزیں ہی�",4,4,4,4,0,0,"""ہاہا، تم بھی بڑے ہیں، تمہارا بھی ہمیشہ ایس",3,3,3,3,0,0,"""شکریہ یار، تمہاری تعریف ہمیشہ خوشی دیتی ہے!""",3,3,3,3,0,0
168,استاد,طالب علم,Medium,استاد کلاس میں آپ کی کارکردگی کو سراہ رہے ہیں۔,تمہاری پریزنٹیشن بہت اچھی تھی۔,بہت شکریہ سر، ابھی بھی بہت کچھ سیکھنا باقی ہے۔,4,4,4,4,0,0,"""جی سر، الحمدللہ آپ کی رہنمائی سے میں اس کی تیاری کر لیا۔""",4,4,4,4,0,0,"""جی سر، آپ کی تعاون کا بہت شکریہ، میں نے بہت کوشش کی تھی۔""",4,4,4,4,0,0,"""شکریہ سر، آپ کی رہنمائی نے میری مدد کی۔""",4,4,4,4,0,0,"""جی استاد، آپ کی رہنمائی کا بہت شکریہ۔""",4,4,4,4,0,0
169,والد,بیٹا,High,والد آپ کی محنت اور ذمہ داری کی تعریف کر رہے ہیں۔,آج تم نے بہت اچھا کام کیا ہے۔,بہت شکریہ ابو، آپ کی دعاوں کا نتیجہ ہے۔,4,4,4,4,0,0,"""والد جان، میں اپنے ذمہ داری کو بہت بڑھایا ہے۔ آپ کی محنت ک",4,4,4,4,0,0,"""شکریہ ابو، آپ کی تعریف میرے لیے بہت معنی رکھتی ہے۔""",2,2,2,1,0,0,"""والد جان، آپ کی تعریف کا بہت شکریہ، مجھے یہ بہت خوشی ہوئی کہ",4,4,4,4,0,0,"""والد جان، بہت شکریہ، لیکن ابھی اتنا کام باقی نہیں ہے۔ میں",4,4,4,3,0,0
170,والدہ,بیٹی,High,والدہ آپ کی کھانا پکانے کی تعریف کر رہی ہیں۔,آج تو کھانے کا ذائقہ ہی الگ تھا۔,شکریہ امی، آپ کو پسند آیا تو میری محنت وصول ہو گئی۔,4,4,4,4,0,0,"""شکریہ ماں، آپ کی دعاؤں اور رہنمائی کا بہت اثر ہوتا ہے۔""",4,4,4,4,0,0,"""والدہ جان، یہ تو آپ کی بہترین کوششوں کا نتیجہ ہے، میں ب�",3,3,3,3,0,0,"""والدہ جان، یہ بہت خوبصورت ہے، مگر اپنی طرز پکانے کو بھی م",3,3,3,3,0,0,"""والدہ جان، بہت شکریہ، لیکن اس کا بہت کم مطلب نہیں ہے۔",3,3,3,3,0,0
171,کزن,کزن,Low,کزن مذاق اور محبت بھرے انداز میں تعریف کر رہا ہے۔,آج تو بڑے اسٹائل میں لگ رہے ہو۔,ہاہا، تم بھی نا، بڑھا چڑھا کر بات کرتے ہو۔,4,4,4,4,0,0,"""شکریہ یار، تمہاری تعریف ہمیشہ خوشی دیتی ہے!""",4,4,4,4,0,0,"""جی کزن، آپ کی بہت تعریف، لیکن میں نے خود اس کے لیے کچھ اور بھی سوچا",3,3,3,3,0,0,"""کزن جان، میں اسٹائل کا کچا کرتا ہوں، لیکن امید کرتا ہوں",3,3,3,3,0,0,"""ہاہا، بڑے بھائی جان، تو بھی کچھ کہے تو مجھے سمجھ آج",3,3,3,3,0,0
172,دوست,دوست,Low,آپ کا دوست آپ کی کسی کامیابی پر مبالغہ آمیز تعریف کر رہا ہے۔,یار، تم نے تو کمال کر دیا۔,پتا ہے یار، میں نے کافی محنت کی تھی۔,4,4,4,4,0,0,"""شکریہ یار، تمہاری تعریف کا بہت شکریہ، مگر میں نے صرف اپنی محنت کی ہے۔""",3,3,3,3,0,0,"""ٹھیک ہے، شکریہ، لیکن میری کامیابی آپ کی تعاون سے ممکن",3,3,3,3,0,0,"""ہاہا، تم بھی بہت بہت بولی، مجھے تو لگتا ہے کہ ی",4,4,4,4,0,0,"""شکریہ، لیکن واقعی میری کوششیں ہی سب سے قیمتی ہیں۔""",3,3,3,3,0,0
173,سینئر,جونیئر,High,سینئر ایک دفتری رپورٹ کا جائزہ لینے کے بعد آپ کی کارکردگی کی تعریف کر رہا ہے۔,یہ رپورٹ تم نے کافی اچھی تیار کی ہے۔,شکریہ، خوشی ہے کہ رپورٹ آپ کی توقعات پر پوری اتری۔,4,4,4,4,0,0,"""جی سر، الحمدللہ، آپ کی رہنمائی سے میں اس کار کر سکا۔""",2,2,2,1,0,0,"""جی سر، آپ کی بہت تعریف کرتے ہیں۔""",4,4,4,4,0,0,"""آپ کی تعریف کا بہت شکریہ، سر، میں نے اپنی پوری کوشش کی ہے۔""",4,4,4,4,0,0,"""جی سر، آپ کی تعریف کا بہت شکریہ، میں نے اپنی صلاحیتوں کے مطابق اپنا کم",4,4,4,3,0,0
174,بزرگ رشتہ دار,نوجوان,High,ایک خاندانی گفتگو میں بزرگ رشتہ دار نوجوان کی تعریف کر رہا ہے۔,تم تو کافی سمجھدار ہو گئے ہو۔,بہت شکریہ، لیکن ابھی مجھ سے بھی غلطیاں ہو جاتی ہیں۔,4,4,4,4,0,0,"""بزرگ رشتہ دار، میں اپनی طرز حیات کو متعین کرنے میں کافی کوشش ک",3,3,3,3,0,0,"""بہت شکریہ، آپ کی محبت اور رہنمائی کا بڑا اثر ہے مجھ پر۔""",3,3,3,3,0,0,"""خوشبو، بزرگ رشتہ دار، مگر ابھی بھی بہت سی چیزیں ہیں جو سیکھن�",4,4,4,4,0,0,"""شکر ہوے، بزرگ رشتہ دار جان، آپ کی تعریف کا بہت شکریہ۔""",4,4,4,4,0,0
175,دوست,دوست,Low,دوست مذاق اور تعریف کے ملے جلے انداز میں بات کر رہا ہے۔,یار، آج تو بڑے اسٹائلش لگ رہے ہو۔,ہاہا، زیادہ مکھن نہ لگاؤ۔,4,4,4,4,0,0,"""یار، تو بھی بڑے اسٹائلش لگ رہے ہو!"" (دوست)",3,3,3,3,0,0,"""یار، شکریہ! تو کیا کہا جاسکتا ہے، میں اس لیے بہت کام کر",3,3,3,3,0,0,"""شکریہ یار، تمہاری تعریف ہمیشہ خوشی دیتی ہے!""",3,3,3,3,0,0,"""ہاہا، یار، تم بھی کیسا لگ رہے ہو؟""",3,3,3,3,0,0
176,استاد,طالب علم,Medium,کلاس کے دوران استاد آپ کے جواب کی تعریف کر رہے ہیں۔,تم نے آج بہت اچھا جواب دیا۔,شکریہ سر، ابھی بہت کچھ سیکھنا باقی ہے۔,4,4,4,4,0,0,"""استاد صاحب، بہت شکریہ، آپ کی رہنمائی کا بہت شکریہ۔""",4,4,4,4,0,0,"""جی سر، الحمدللہ آپ کی کمپیوٹر کی رہنمائی سے میں ایسے کام ک",4,4,4,4,0,0,"""شکریہ سر، آپ کی رہنمائی کا بہت اثر ہوتا ہے۔""",4,4,4,4,0,0,"""جی سر، آپ کی تعلیمات پر بہت احاطہ ہے، اور آپ کی رہنمائی سے میں ب",4,4,4,4,0,0
177,دوست,دوست,Low,دوست آپ کی تعریف کر رہا ہے لیکن آپ تعریف کو قبول کرنے کے بجائے رد کر رہے ہیں۔,یار، تم تو بہت ذہین ہو۔,نہیں یار، تم بس بلاوجہ میری تعریف کرتے رہتے ہو۔,4,4,4,4,0,0,"""یار، میں بہت سمجھتا ہوں، لیکن تم کی تعریف میں میری کتنی ذ",3,3,3,3,0,0,"""نہیں یار، تمہاری محبت ہے، میں تو بس کوشش کر رہا ہوں۔""",3,3,3,3,0,0,"""ہاہا، یہ بات تو ہو سکتی ہے، لیکن میں بہت سے کام کر ر",4,4,4,4,0,0,"""شکریہ، لیکن میں نے ابھی تک بہت سی چیزیں سیکھی ہیں، ابھی",4,4,4,3,0,0
178,والد,بیٹا,High,والد آپ کی کامیابی کو سراہتے ہوئے اس سے مستقبل میں بھی اچھی کارکردگی کی توقع کر رہے ہیں۔,اچھے نمبر آئے ہیں، اب یہی معیار برقرار رکھنا۔,جی ابو، میں پوری کوشش کروں گا۔,4,4,4,4,0,0,"""والد جان، میں اپنا کام بہت زیادہ کامیابی سے کر رہا ہوں، لی",4,4,4,4,0,0,"""جی والد، آپ کی توقعوں پر فخر ہوں۔ میں اپنی کوششوں سے کہی�",3,3,3,3,0,0,"""جی ابو، میں پوری کوشش کروں گا کہ آپ کی توقعات پر پورا اتروں۔""",2,2,2,2,0,0,"""والد جان، بہت شکریہ، مگر ابھی بہت کم وقت ہے، میں خود اسے سنب",3,3,3,3,0,0
179,کزن,کزن,Low,ایک خاندانی تقریب کے بعد کزن آپ کی تعریف کر رہا ہے۔,یار، آج تو تم محفل کی جان بنے ہوئے تھے۔,چھوڑو یار، ایسی کوئی خاص بات نہیں تھی۔,4,3,4,4,0,0,"""جی کزن، آپ کی بہت تعریف، لیکن یہ سب خاندان کے افراد کی محنت تھی، اور میں ن�",2,2,2,2,0,0,"""ہاہا، بہت کرم کرتا ہوں کزن جان، آپ کی بہت مداحیت ہ�",2,2,2,2,0,0,"""کزن جان، میں تیزی سے آئیں گیا، لیکن تم نے بھی بہت طاقتور",3,3,3,3,0,0,"""شکریہ یار، تمہاری تعریف نے تو مجھے اور بھی خوش کر دیا!""",2,2,2,2,0,0
180,ساتھی,ساتھی,Medium,ایک ساتھی میٹنگ کے بعد آپ کی پریزنٹیشن کی تعریف کر رہا ہے، لیکن آپ اس تعریف کو پوری طرح قبول نہیں کر رہے۔,آج کی پریزنٹیشن کافی متاثر کن تھی۔,شاید آپ ضرورت سے زیادہ تعریف کر رہے ہیں، ابھی کافی خامیاں باقی ہیں۔,3,4,4,4,0,0,"""جی، آپ کی تعریف کا بہت شکریہ۔ لیکن میں کچھ نقصانات دیکھ رہا تھا،",3,3,3,3,0,0,"""ٹھیک ہے، مگر میری تعریف کو بہت کمیں کرنا نہیں ہے۔ م",2,2,2,2,0,0,"""شکریہ، مگر یہ ٹیم کی محنت کا نتیجہ ہے، میں تو صرف ایک حصہ ہوں۔""",4,4,4,4,0,0,"""شکریہ، لیکن مجھے لگتا ہے کہ کچھ علاقوں میں مزید بہتری کی",3,3,3,3,0,0
181,استاد,طالب علم,Medium,استاد آپ کی اسائنمنٹ دیر سے جمع ہونے کی نشاندہی کر رہے ہیں۔,تم نے اسائنمنٹ وقت پر جمع نہیں کرائی۔,معذرت سر، مجھ سے تاخیر ہو گئی، آئندہ وقت پر جمع کرانے کی پوری کوشش کروں گا۔,4,4,4,4,0,0,"""سر، مجھے معاف کرنا چاہئے کہ اسائنمنٹ وقت پر جمع نہیں ہوئی",4,4,4,4,0,0,"""سر، میں معذرت خواہ ہوں، کچھ وجوہات کی بنا پر میں وقت پر نہیں کر سکا۔""",4,4,4,4,0,0,"""جی سر، مجھے معذرت ہے، یہ میری کوتاہی تھی، اور میں اسے جل",3,3,3,3,0,0,"""استاد، متأسف ہوں، اسائنمنٹ کے لیے امیدوار ہیں کہ وقت پر جمع کر س",2,2,2,2,0,0
182,افسر,ملازم,High,افسر آپ کی تیار کردہ رپورٹ میں موجود غلطی کی نشاندہی کر رہا ہے۔,رپورٹ میں ایک اہم غلطی رہ گئی ہے۔,معاف کیجیے گا سر، میں رپورٹ دوبارہ چیک کرکے فوری طور پر درست کر دیتا ہوں۔,4,4,4,4,0,0,"""سر، اس غلطی پر میں دل سے معذرت خواہ ہوں۔ یہ میری کوتاہی",4,4,4,4,0,0,"""سر، امید ہے آپ کی رہنمائی سے میں اس کو مکمل کر لیں گا۔""",4,4,4,4,0,0,"""جی سر، میں اس غلطی پر مجھے معذرت ہے۔ میں اسے درست کرنے کی کوش",3,3,3,3,0,0,"""سر، میں اس کی نشاندہی کرنے کے لیے آپ کا شکریہ ادا کرتا ہوں۔ میں فوراً اسے درست کر دیتا ہوں۔""",4,4,4,4,0,0
183,والد,بیٹا,High,والد آپ کی ایک غلطی پر ناراضی کا اظہار کر رہے ہیں۔,میں نے تمہیں پہلے ہی سمجھایا تھا۔,معذرت ابو، مجھے آپ کی بات مان لینی چاہیے تھی، آئندہ ایسا نہیں ہوگا۔,4,4,4,4,0,0,"""والد جان، میں بہت متأسف ہوں، لیکن میں نے اس کے بارے میں ت",4,4,4,4,0,0,"""جی والد جان، مجھے یاد نہیں آیا تھا، مجھے معاف کر دیجیے گا۔""",2,2,2,2,0,0,"""جی ابو، میں جانتا ہوں، اور مجھے اپنی غلطی کا احساس ہے۔ میں وعدہ کرتا ہوں کہ آئندہ دھیان رکھوں گا۔""",3,3,3,3,0,0,"""والد جان، میں آپ کی نصیحت کو یاد رکھتا ہوں، لیکن ابھی اتنا وقت نہیں",4,4,4,4,0,0
184,والدہ,بیٹی,High,والدہ آپ کے دیر سے گھر پہنچنے پر اپنی پریشانی کا اظہار کر رہی ہیں۔,میں تمہارا کب سے انتظار کر رہی تھی۔,معاف کر دیں امی، مجھے آنے میں دیر ہو گئی، آئندہ وقت کا زیادہ خیال رکھوں گی۔,4,4,4,4,0,0,"""ماں، مجھے معاف کر دیں، راستے میں کچھ دیر ہوگئی تھی۔ آپ کی فکر کا بہت شکریہ۔""",3,3,3,3,0,0,"""والدین جان، میں کبھی دیر نہیں رہنے کی نیکات نہیں دیتا۔ آپ",4,4,4,4,0,0,"""والدہ جان، میں ابھی گھر پہنچا ہوں، آپ کو زحمت ہوگی�",2,2,2,2,0,1,"""والدہ جی، میرا کھانا بھی بن گیا ہوگا اور میں ابھی آ رہا �",2,2,2,2,0,0
185,دوست,دوست,Low,آپ کا دوست اس کام کا ذکر کر رہا ہے جو آپ اس کے لیے کرنا بھول گئے تھے۔,یار، تم میرا کام کرنا بھول گئے تھے۔,سوری یار، یہ واقعی میری غلطی تھی، آئندہ یاد رکھوں گا۔,4,4,4,4,0,0,"""یار، میں نے تو یاد نہیں کیا تھا، مگر اب تو یاد آئی ہے، جلدی",4,4,4,4,0,0,"""ٹھیک ہے، میں ابھی آؤں گا کہ کیا کرنا ہے۔ شکریہ ک",2,2,2,2,0,0,"""اوہ، واقعی! مجھے یاد دلانے کا شکریہ، میں فوراً کر دیتا ہوں۔""",3,3,3,3,0,0,"""جی یار، میں بھی نہیں یاد کرسکا، آپ بتائیے کیا کرنا تھا۔""",3,3,3,3,0,0
186,دوست,دوست,Low,آپ کا دوست تاخیر کی وجہ سے اپنی ناراضی کا اظہار کر رہا ہے۔,یار، تمہاری وجہ سے مجھے کافی دیر انتظار کرنا پڑا۔,معاف کرنا یار، میری وجہ سے دیر ہوئی، لیکن راستے میں بہت ٹریفک تھی۔,4,4,4,4,0,0,"""یار، مجھے بھی لگا کہ تمہیں یہ یاد نہیں آیا، میں ن�",3,3,3,3,0,0,"""مجھے واقعی افسوس ہے، یار! کچھ غیر متوقع ہو گیا تھا، لیکن اب میں یہاں ہوں۔""",2,2,2,2,0,0,"""یار، بہت معاف، مجھے بھول گئے تھے کہ ہمارا منصوبہ ک",1,1,1,1,0,0,"""یار، میں بہت ناراض ہوں، لیکن آئندہ میں اس تاخیر کو کم کر",4,4,4,4,0,0
187,جونیئر,سینئر,Medium,آپ اپنے سینئر کے سخت رویے پر ناراضی کا اظہار کر رہے ہیں۔,سر، آپ نے سب کے سامنے مجھ سے بہت سخت لہجے میں بات کی تھی۔,اگر میری بات سے آپ کو برا لگا ہو تو میں معذرت چاہتا ہوں، میرا مقصد صرف کام کی نشاندہی کرنا تھا۔,4,4,4,4,0,0,"""ٹھیک ہے، میں کسی کے سامنے نہیں بہت سخت ہوں تھا۔ می",4,4,4,4,0,0,"""مجھے افسوس ہے، لیکن یہ کام کا معاملہ تھا، نہ کہ ذاتی۔",3,3,3,3,0,0,"""جی، مجھے یقین ہے کہ آپ نے مجھے سمجھایا ہوگا کہ",2,2,2,1,0,0,"""میں معذرت خواہ ہوں، میری نیت آپ کو برا محسوس کرانے کی نہیں تھی۔""",2,2,2,2,0,0
188,سینئر,جونیئر,High,سینئر آپ کے کام میں موجود خامی کی طرف توجہ دلا رہا ہے۔,آپ نے یہ کام ہدایات کے مطابق مکمل نہیں کیا۔,معذرت سر، مجھ سے غلطی ہو گئی، میں اسے فوراً درست کر دیتا ہوں۔,4,4,4,4,0,0,"""سر، مجھے افسوس ہے، لیکن ابھی اتنا کام باقی نہیں ہے۔ می",3,3,3,3,0,0,"""سر، میں اپنی غلطی تسلیم کرتا ہوں اور آئندہ بہتر توجہ دوں گا۔ شکریہ کہ آپ نے مجھے آگاہ کیا۔""",4,4,4,4,0,0,"""جی سر، مجھے اس غلطی کا احساس ہوا ہے۔ میں اسے درست کرنے کی کوش",2,2,2,2,0,0,"""سر، امید ہے آپ کی حوصلہ افزائی سے آئندہ میں ایسی خطا نہ ہو",4,4,4,4,0,0
